ner_id,link,title,doi
25799,https://www.researchgate.net/publication/368884363_Review_and_perspectives_for_the_construction_of_robust_databases_with_missing_data_case_applied_to_financial_information,Review and perspectives for the construction of robust databases with missing data: case applied to financial information,http://dx.doi.org/10.14483/22487638.18268
25800,https://www.researchgate.net/publication/366010444_Identification_of_the_Transcriptional_Regulatory_Role_of_RUNX2_by_Network_Analysis_in_Lung_Cancer_Cells,Identification of the Transcriptional Regulatory Role of RUNX2 by Network Analysis in Lung Cancer Cells,http://dx.doi.org/10.3390/biomedicines10123122
25803,https://www.researchgate.net/publication/359751592_The_Rowland_Universal_Dementia_Assessment_Scale_RUDAS_for_the_detection_of_dementia_in_a_variety_of_healthcare_settings,The Rowland Universal Dementia Assessment Scale (RUDAS) for the detection of dementia in a variety of healthcare settings,http://dx.doi.org/10.1002/14651858.cd014696
25805,https://www.researchgate.net/publication/343953883_hTERT_Protein_Expression_in_Cytoplasm_and_Nucleus_and_its_Association_With_HPV_Infection_in_Patients_With_Cervical_Cancer,hTERT Protein Expression in Cytoplasm and Nucleus and its Association With HPV Infection in Patients With Cervical Cancer,http://dx.doi.org/10.21873/cgp.20218
25809,https://www.researchgate.net/publication/333496535_Graphic_Model-based_Gene_Regulatory_Network_Reconstruction_using_RNA_Sequencing_Count_Data,Graphic Model-based Gene Regulatory Network Reconstruction using RNA Sequencing Count Data,http://dx.doi.org/10.24297/jbt.v8i0.8298
25811,https://www.researchgate.net/publication/306343376_Challenges_Analyzing_RNA-Seq_Gene_Expression_Data,Challenges Analyzing RNA-Seq Gene Expression Data,http://dx.doi.org/10.4236/ojs.2016.64053
25812,https://www.researchgate.net/publication/369001025_Challenges_in_radiobiology_-_technology_duality_as_a_key_for_a_risk-free_ab_ratio,Challenges in radiobiology – technology duality as a key for a risk-free α/β ratio,http://dx.doi.org/10.1016/j.bulcan.2023.02.006
25814,https://www.researchgate.net/publication/364684088_Impact_of_radiation_therapy_on_biological_parameters_in_cancer_patients_Sub-analysis_from_the_RIT_prospective_epidemiological_study,Impact of Radiation Therapy on Biological Parameters in Cancer Patients: Sub-analysis from the RIT Prospective Epidemiological Study,http://dx.doi.org/10.1080/07357907.2022.2139838
25816,https://www.researchgate.net/publication/363107367_KRAS_Promoter_Methylation_Status_and_miR-18a-3p_and_miR-143_Expression_in_Patients_With_Wild-type_KRAS_Gene_in_Colorectal_Cancer,KRAS Promoter Methylation Status and miR-18a-3p and miR-143 Expression in Patients With Wild-type KRAS Gene in Colorectal Cancer,http://dx.doi.org/10.21873/cdp.10145
25817,https://www.researchgate.net/publication/352811595_Genetic_Analysis_in_Anal_and_Cervical_Cancer_Exploratory_Findings_About_Radioresistance_in_the_ProfiLER_Database,Genetic Analysis in Anal and Cervical Cancer: Exploratory Findings About Radioresistance in the ProfiLER Database,http://dx.doi.org/10.21873/cgp.20276
25818,https://www.researchgate.net/publication/352917991_Abstract_2130_Association_between_miR-18a-3p_miR-143_and_expression_of_the_wild-type_KRAS_gene_in_patients_with_sporadic_colorectal_cancer,"Abstract 2130: Association between miR-18a-3p, miR-143 and expression of the wild-type KRAS gene in patients with sporadic colorectal cancer",http://dx.doi.org/10.1158/1538-7445.AM2021-2130
25819,https://www.researchgate.net/publication/352918229_Abstract_2821_Spectral_classifier_as_a_complement_to_magnetic_resonance_spectroscopy_in_the_management_of_patients_with_brain_tumors_of_the_central_nervous_system,Abstract 2821: Spectral classifier as a complement to magnetic resonance spectroscopy in the management of patients with brain tumors of the central nervous system,http://dx.doi.org/10.1158/1538-7445.AM2021-2821
25821,https://www.researchgate.net/publication/351726325_Five-fraction_HDR_brachytherapy_in_locally_advanced_cervical_cancer_A_monocentric_experience,Five-fraction HDR brachytherapy in locally advanced cervical cancer: A monocentric experience,http://dx.doi.org/10.1016/j.canrad.2021.03.006
25822,https://www.researchgate.net/publication/347334689_Abstract_PO-019_DNA_methylation_status_in_a_promoter_region_of_the_K-RAS_gene_in_patients_with_Colorectal_Cancer,Abstract PO-019: DNA methylation status in a promoter region of the K-RAS gene in patients with Colorectal Cancer,http://dx.doi.org/10.1158/1538-7445.EPIMETAB20-PO-019
25823,https://www.researchgate.net/publication/346412141_hTERT_and_IGFIR_protein_expression_as_possible_biomarkers_and_molecular_targets_in_cervical_cancer,hTERT and IGFIR protein expression as possible biomarkers and molecular targets in cervical cancer,http://dx.doi.org/10.1016/S0959-8049(20)31198-9
25824,https://www.researchgate.net/publication/343212450_Persistent_High-Risk_HPV_Infection_and_Molecular_Changes_Related_to_the_Development_of_Cervical_Cancer,Persistent High-Risk HPV Infection and Molecular Changes Related to the Development of Cervical Cancer,http://dx.doi.org/10.1155/2020/6806857
25826,https://www.researchgate.net/publication/334174813_Special_Focus_on_Stage_IV_Cervical_Cancer_Patients_A_Decade_Experience,Special Focus on Stage IV Cervical Cancer Patients: A Decade Experience,http://dx.doi.org/10.1159/000500025
25827,https://www.researchgate.net/publication/330329631_Potential_Biomarkers_for_Personalized_Radiation_Therapy_for_Patients_with_Uterine_Cervical_Cancer,Potential Biomarkers for Personalized Radiation Therapy for Patients with Uterine Cervical Cancer,http://dx.doi.org/10.1007/978-3-030-02701-8_13
25829,https://www.researchgate.net/publication/328406019_Outcomes_and_treatments_of_IB1_cervical_cancers_with_high_recurrence_risk_A_13_years'_experience,Outcomes and treatments of IB1 cervical cancers with high recurrence risk: A 13 years’ experience,http://dx.doi.org/10.1016/j.canrad.2018.03.006
25831,https://www.researchgate.net/publication/327091891_Abstract_4328_hTERT_protein_expression_hTERT_methylation_and_HPV_infection_in_uterine_cervical_cancer,"Abstract 4328: hTERT protein expression, hTERT methylation and HPV infection in uterine cervical cancer",http://dx.doi.org/10.1158/1538-7445.AM2018-4328
25832,https://www.researchgate.net/publication/325651258_Follow-up_study_of_HPV58_variants_in_women_with_incident_HPV58_infection_from_a_Colombian_cohort,Follow‑up study of HPV58 variants in women with incident HPV58 infection from a Colombian cohort,http://dx.doi.org/10.3892/ol.2018.8928
25835,https://www.researchgate.net/publication/322896715_From_IB2_to_IIIB_locally_advanced_cervical_cancers_Report_of_a_ten-year_experience,From IB2 to IIIB locally advanced cervical cancers: Report of a ten-year experience,https://ro-journal.biomedcentral.com/articles/10.1186/s13014-018-0963-8
25836,https://www.researchgate.net/publication/318481048_Biomarkers_of_resistance_to_radiation_therapy_A_prospective_study_in_cervical_carcinoma,Biomarkers of resistance to radiation therapy: A prospective study in cervical carcinoma,https://ro-journal.biomedcentral.com/articles/10.1186/s13014-017-0856-2
25837,https://www.researchgate.net/publication/315438298_HPV-16_variants'_impact_on_uterine_cervical_cancer_response_to_radiotherapy_A_descriptive_pilot_study,HPV-16 variants’ impact on uterine cervical cancer response to radiotherapy: A descriptive pilot study,http://dx.doi.org/10.1016/j.canrad.2016.09.018
25838,https://www.researchgate.net/publication/309471207_Association_Between_Type-specific_HPV_Infections_and_hTERT_DNA_Methylation_in_Patients_with_Invasive_Cervical_Cancer,Association Between Type-specific HPV Infections and hTERT DNA Methylation in Patients with Invasive Cervical Cancer,http://dx.doi.org/10.21873/cgp.20011
25839,https://www.researchgate.net/publication/309297721_Novel_predictive_biomarkers_for_cervical_cancer_prognosis,Novel predictive biomarkers for cervical cancer prognosis,http://dx.doi.org/10.3892/mco.2016.1055
25840,https://www.researchgate.net/publication/305666773_Abstract_435_Prognostic_biomarkers_as_molecular_targets_for_individualized_neoadjuvant_treatment_for_cervical_cancer,Abstract 435: Prognostic biomarkers as molecular targets for individualized neoadjuvant treatment for cervical cancer,http://dx.doi.org/10.1158/1538-7445.AM2016-435
25842,https://www.researchgate.net/publication/275648591_Citologia_convencional_y_en_base_liquida_en_muestra_compartida_de_tomas_cervicouterinas,Citología convencional y en base líquida en muestra compartida de tomas cervicouterinas,http://dx.doi.org/10.31260/RepertMedCir.v24.n1.2015.652
25844,https://www.researchgate.net/publication/269335422_Diagnosis_and_molecular_targeting_for_individualized_treatment_of_patients_with_pre-neoplastic_lesions_and_locally_advanced_cervical_cancer,Diagnosis and molecular targeting for individualized treatment of patients with pre-neoplastic lesions and locally advanced cervical cancer,http://dx.doi.org/10.1016/S0959-8049(14)70495-2
25845,https://www.researchgate.net/publication/260591364_Abstract_C39_GLUT1_and_hemoglobin_levels_Hypoxic_markers_of_treatment_response_in_patients_with_locally_advanced_cervical_cancer,Abstract C39: GLUT1 and hemoglobin levels: Hypoxic markers of treatment response in patients with locally advanced cervical cancer.,http://dx.doi.org/10.1158/1535-7163.TARG-13-C39
25846,https://www.researchgate.net/publication/267211517_Molecular_follow_up_of_patient_with_preneoplastic_lesion_that_progress_to_cervical_cancer_locally_advanced,Molecular follow up of patient with preneoplastic lesion that progress to cervical cancer locally advanced,http://dx.doi.org/10.4172/2161-1025.S1.010
25847,https://www.researchgate.net/publication/235765139_Expresion_de_marcadores_hipoxicos_y_glucoliticos_CAIX_GLUT-1_HKII_y_su_relacion_con_la_respuesta_temprana_al_tratamiento_en_carcinoma_escamocelular_de_cuello_uterino,"Expresión de marcadores hipóxicos y glucolíticos CAIX, GLUT-1, HKII y su relación con la respuesta temprana al tratamiento en carcinoma escamocelular de cuello uterino",http://dx.doi.org/10.1016/j.pog.2012.09.005
25848,https://www.researchgate.net/publication/232236729_IGF1R_Gene_Expression_as_a_Predictive_Marker_of_Response_to_Ionizing_Radiation_for_Patients_with_Locally_Advanced_HPV16-positive_Cervical_Cancer,IGF1R Gene Expression as a Predictive Marker of Response to Ionizing Radiation for Patients with Locally Advanced HPV16-positive Cervical Cancer,https://www.researchgate.net/deref/http%3A%2F%2Fwww.ncbi.nlm.nih.gov%2Fpubmed%2F23060553
25851,https://www.researchgate.net/publication/236735360_Presencia_y_persistencia_de_variantes_moleculares_del_ORF_E6_y_ORF_E7_del_VPH_58_en_mujeres_con_citologia_normal_que_pertenecen_a_la_cohorte_de_Bogota_Colombia,"Presencia y persistencia de variantes moleculares del ORF E6 y ORF E7 del VPH 58 en mujeres con citología normal que pertenecen a la cohorte de Bogotá, Colombia",http://dx.doi.org/10.1016/S0123-9015(12)70029-X
25852,https://www.researchgate.net/publication/49657216_E6_molecular_variants_of_human_papillomavirus_HPV_type_16_An_updated_and_unified_criterion_for_clustering_and_nomenclature,E6 molecular variants of human papillomavirus (HPV) type 16: An updated and unified criterion for clustering and nomenclature,http://dx.doi.org/10.1016/j.virol.2010.10.039
25854,https://www.researchgate.net/publication/267027957_IGF-IR_gene_expression_as_a_predictive_marker_of_ionizing_radiation_response_for_patients_with_locally_advanced_cervical_cancer,IGF-IR gene expression as a predictive marker of ionizing radiation response for patients with locally advanced cervical cancer,http://dx.doi.org/10.1158/DIAG-10-A35
25855,https://www.researchgate.net/publication/235663471_Mutaciones_Ha-ras_en_Fibroblastos_del_Estroma_Cervical_de_Neoplasias_Escamosas_de_Cuello_Uterino,Mutaciones Ha-ras en Fibroblastos del Estroma Cervical de Neoplasias Escamosas de Cuello Uterino,http://dx.doi.org/10.1016/S0123-9015(10)70103-7
25858,https://www.researchgate.net/publication/235341902_Ha-RAS_mutations_in_fibroblast_of_the_cervical_stroma_of_squamous_neoplasias_of_the_uterine_cervix,Ha-RAS mutations in fibroblast of the cervical stroma of squamous neoplasias of the uterine cervix,http://dx.doi.org/10.1158/1940-6207.PREV-09-B61
25859,https://www.researchgate.net/publication/236733134_Molecular_variants_of_E7_HPV58_in_women_with_normal_citology_from_the_Colombian_cohort_Preliminary_results,Molecular variants of E7/ HPV58 in women with normal citology from the Colombian cohort. Preliminary results,http://dx.doi.org/10.1158/1940-6207.PREV-08-A112
25860,https://www.researchgate.net/publication/5339092_A_non-radioactive_PCR-SSCP_analysis_allows_to_distinguish_between_HPV_16_European_and_Asian-American_variants_in_squamous_cell_carcinomas_of_the_uterine_cervix_in_Colombia,A non-radioactive PCR-SSCP analysis allows to distinguish between HPV 16 European and Asian-American variants in squamous cell carcinomas of the uterine cervix in Colombia,http://dx.doi.org/10.1007/s11262-008-0239-8
25861,https://www.researchgate.net/publication/235341963_K-ras_codon_12_mutations_in_Non_Small_Cell_Lung_Cancer_High_incidence_of_mutations_in_endobronchial_tissue,K-ras codon 12 mutations in Non Small Cell Lung Cancer: High incidence of mutations in endobronchial tissue,http://dx.doi.org/10.1097/01.JTO.0000283499.11764.80
25862,https://www.researchgate.net/publication/380615746_Immunogenicity_of_radiotherapy_on_bone_metastases_from_prostate_adenocarcinoma_What_is_the_future_for_the_combination_with_radiotherapyimmunotherapy,Immunogenicity of radiotherapy on bone metastases from prostate adenocarcinoma: What is the future for the combination with radiotherapy/immunotherapy?,http://dx.doi.org/10.1177/03008916241249366
25863,https://www.researchgate.net/publication/380517084_OPN_BSP_and_Bone_Quality-Structural_Biochemical_and_Biomechanical_Assessment_in_OPN_BSP_and_DKO_Mice,"OPN, BSP, and Bone Quality—Structural, Biochemical, and Biomechanical Assessment in OPN, BSP, and DKO Mice",http://dx.doi.org/10.1007/s00223-024-01217-0
25867,https://www.researchgate.net/publication/380295522_Case_report_Immunotherapy_inducing_unexpected_overall_survival_in_choroidal_melanoma_about_a_case,Case report: Immunotherapy inducing unexpected overall survival in choroidal melanoma: about a case,http://dx.doi.org/10.3389/fonc.2024.1319792
25870,https://www.researchgate.net/publication/378004560_COVID-19_Outbreak_Impact_on_Cancer_Multidisciplinary_Team_Meetings_A_Multicenter_French_Experience,COVID-19 Outbreak Impact on Cancer Multidisciplinary Team Meetings. A Multicenter French Experience,http://dx.doi.org/10.1080/07357907.2024.2311856
25871,https://www.researchgate.net/publication/377532150_Emergency_radiation_therapy_in_modern-day_practice_Now_or_never_or_never_again,"Emergency radiation therapy in modern-day practice: Now or never, or never again ?",http://dx.doi.org/10.1007/s00520-024-08322-8
25872,https://www.researchgate.net/publication/375557846_Evaluating_video-based_consultations_in_routine_clinical_practice_at_a_comprehensive_cancer_center,Evaluating video-based consultations in routine clinical practice at a comprehensive cancer center,http://dx.doi.org/10.1080/0284186X.2023.2278758
25874,https://www.researchgate.net/publication/371262904_Impact_of_Medical_Specialties_on_Diagnostic_and_Therapeutic_Management_of_Elderly_Cancer_Patients,Impact of Medical Specialties on Diagnostic and Therapeutic Management of Elderly Cancer Patients,http://dx.doi.org/10.3390/geriatrics8030062
25875,https://www.researchgate.net/publication/371632976_The_impact_of_an_enrolment_in_clinical_trial_on_tolerance_and_pathological_response_for_patients_treated_by_neoadjuvant_MVAC_against_an_invasive_bladder_cancer_A_retrospective_comparative_study,The Impact of an Enrolment in Clinical Trial on Tolerance and Pathological Response for Patients Treated by Neoadjuvant MVAC Against an Invasive Bladder Cancer. A Retrospective Comparative Study,http://dx.doi.org/10.1016/j.clgc.2023.06.006
25877,https://www.researchgate.net/publication/368641738_Approaches_to_Oligometastatic_Renal_Cell_Carcinoma,Approaches to Oligometastatic Renal Cell Carcinoma,http://dx.doi.org/10.1007/s11912-023-01379-4
25879,https://www.researchgate.net/publication/367411050_Nectin-4_a_Tumor_Cell_Target_and_Status_of_Inhibitor_Development,Nectin-4: a Tumor Cell Target and Status of Inhibitor Development,http://dx.doi.org/10.1007/s11912-023-01360-1
25880,https://www.researchgate.net/publication/364656978_Management_of_EGFR_mutated_non-small_cell_lung_carcinoma_patients,Management of EGFR mutated non-small cell lung carcinoma patients,http://dx.doi.org/10.1016/j.rmr.2022.08.010
25881,https://www.researchgate.net/publication/363282796_COVID-19_vaccine-related_adverse_events_in_solid_cancer_patients_treated_with_immunotherapy,COVID-19 Vaccine-Related Adverse Events in Solid Cancer Patients Treated with Immunotherapy,http://dx.doi.org/10.1080/07357907.2022.2121966
25882,https://www.researchgate.net/publication/361238820_Preservation_of_organs_related_to_future_sexual_function_during_prostate_stereotactic_body_radiotherapy_feasibility_analysis_through_a_re-optimization_process,Preservation of organs related to future sexual function during prostate stereotactic body radiotherapy: feasibility analysis through a re-optimization process,http://dx.doi.org/10.1016/j.meddos.2022.05.001
25884,https://www.researchgate.net/publication/354620515_Aging_preclinical_models_in_oncology_field_from_cells_to_aging,Aging preclinical models in oncology field: from cells to aging,https://link.springer.com/article/10.1007%2Fs40520-021-01981-1
25885,https://www.researchgate.net/publication/359147465_Cardiovascular_Diseases_Following_Breast_Cancer_Towards_a_Case-by-Case_Assessment_Through_a_Prediction_Risk_Score_Model_in_943_Patients,Cardiovascular Diseases Following Breast Cancer: Towards a Case-by-Case Assessment Through a Prediction Risk Score Model in 943 Patients,http://dx.doi.org/10.1097/COC.0000000000000904
25886,https://www.researchgate.net/publication/357976735_Assessing_toxicities_of_curative_radiotherapy_combined_with_concomitant_non_anti-cancer_drugs_A_sub-analysis_of_the_prospective_epidemiological_RIT_trial,Assessing toxicities of curative radiotherapy combined with concomitant non anti-cancer drugs: A sub-analysis of the prospective epidemiological RIT trial,http://dx.doi.org/10.1016/j.radonc.2022.01.012
25887,https://www.researchgate.net/publication/355895307_Cardio-Oncology_Preclinical_Models_A_Comprehensive_Review,Cardio-Oncology Preclinical Models: A Comprehensive Review,http://dx.doi.org/10.21873/anticanres.15348
25888,https://www.researchgate.net/publication/354781677_Breast_cancer_treatment-related_cardiovascular_disturbances_advocacy_for_a_watchful_attitude_in_this_never-ending_story,Breast cancer treatment-related cardiovascular disturbances: advocacy for a watchful attitude in this never-ending story,http://dx.doi.org/10.1080/14740338.2021.1983541
25889,https://www.researchgate.net/publication/348306086_Effectiveness_of_a_nurse-led_telephone_follow-up_in_the_therapeutic_management_of_patients_receiving_oral_antineoplastic_agents_a_randomized_multicenter_controlled_trial_ETICCO_study,"Effectiveness of a nurse-led telephone follow-up in the therapeutic management of patients receiving oral antineoplastic agents: a randomized, multicenter controlled trial (ETICCO study)",https://link.springer.com/article/10.1007/s00520-020-05955-3
25891,https://www.researchgate.net/publication/350132769_Evaluation_of_a_safe_infusion_device_on_reducing_occupational_exposure_of_nurses_to_antineoplastic_drugs_a_comparative_prospective_study_Contamoins-1,Evaluation of a safe infusion device on reducing occupational exposure of nurses to antineoplastic drugs: a comparative prospective study. Contamoins-1,https://link.springer.com/article/10.1007/s00420-021-01679-x
25892,https://www.researchgate.net/publication/351588744_Nivolumab_as_adjuvant_treatment_for_a_spinal_melanocytoma_A_case_report,Nivolumab as adjuvant treatment for a spinal melanocytoma: A case report,http://dx.doi.org/10.1097/MD.0000000000025862
25895,https://www.researchgate.net/publication/351505840_Second-generation_hormonotherapy_in_prostate_cancer_and_bone_microenvironment,Second-generation hormonotherapy in prostate cancer and bone microenvironment,http://dx.doi.org/10.1530/ERC-21-0118
25896,https://www.researchgate.net/publication/351208707_Mechanisms_of_PhotoBioModulation_PBM_focused_on_oral_mucositis_prevention_and_treatment_a_scoping_review,Mechanisms of PhotoBioModulation (PBM) focused on oral mucositis prevention and treatment: a scoping review,https://bmcoralhealth.biomedcentral.com/articles/10.1186/s12903-021-01574-4
25898,https://www.researchgate.net/publication/348850007_Body_surface_area_capping_may_not_improve_cytotoxic_drugs_tolerance,Body surface area capping may not improve cytotoxic drugs tolerance,https://www.nature.com/articles/s41598-021-81792-6
25900,https://www.researchgate.net/publication/347809748_Vaccination_and_Immune_Checkpoint_Inhibitors_Does_Vaccination_Increase_the_Risk_of_Immune-related_Adverse_Events_A_Systematic_Review_of_Literature,Vaccination and Immune Checkpoint Inhibitors: Does Vaccination Increase the Risk of Immune-related Adverse Events? A Systematic Review of Literature,http://dx.doi.org/10.1097/COC.0000000000000788
25902,https://www.researchgate.net/publication/347871007_Impact_of_COVID-19_Outbreak_through_Telemedicine_Implementation_on_Data_Reporting_During_Oncology_Clinical_Trials,Impact of COVID-19 Outbreak through Telemedicine Implementation on Data Reporting During Oncology Clinical Trials,http://dx.doi.org/10.1080/07357907.2020.1858311
25903,https://www.researchgate.net/publication/347962509_Predictive_resistance_factors_in_lung_cancer_patients_treated_with_Nivolumab_Retrospective_study,Predictive resistance factors in lung cancer patients treated with Nivolumab. Retrospective study,http://dx.doi.org/10.1016/j.bulcan.2020.10.010
25905,https://www.researchgate.net/publication/344330813_How_to_improve_clinical_research_in_a_department_of_radiation_oncology,How to improve clinical research in a department of radiation oncology,http://dx.doi.org/10.1016/j.bulcan.2020.06.007
25907,https://www.researchgate.net/publication/346333410_The_Influence_of_PARAmedical_Interventions_on_Patient_ACTivation_in_the_Cancer_Care_Pathway_Protocol_for_implementation_of_the_PAM_13_Paract_multicentric_study,"""The Influence of PARAmedical Interventions on Patient ACTivation in the Cancer Care Pathway: Protocol for implementation of the PAM 13 (Paract multicentric study)""",http://dx.doi.org/10.2196/17485
25908,https://www.researchgate.net/publication/338289097_Docetaxel_dans_le_cancer_de_prostate_metastatique_resistant_a_la_castration_chez_l'octogenaire_analyse_multicentrique_de_dix_ans_de_pratique,Docétaxel dans le cancer de prostate métastatique résistant à la castration chez l’octogénaire : analyse multicentrique de dix ans de pratique,http://dx.doi.org/10.1016/j.bulcan.2019.11.006
25909,https://www.researchgate.net/publication/336264442_Leptomeningeal_Metastases_in_Renal_Cell_Carcinoma_at_Initial_Diagnosis_2_Case_Reports_and_Literature_Review,Leptomeningeal Metastases in Renal Cell Carcinoma at Initial Diagnosis: 2 Case Reports and Literature Review,http://dx.doi.org/10.1080/07357907.2019.1662031
25911,https://www.researchgate.net/publication/336733879_Syndrome_d'encephalopathie_posterieure_reversible_a_propos_de_4_cas,Syndrome d’encéphalopathie postérieure réversible : à propos de 4 cas,http://dx.doi.org/10.1016/j.lpm.2019.08.019
25912,https://www.researchgate.net/publication/336176987_Current_management_of_stage_I_testicular_germ_cell_tumors_in_a_French_cancer_institute_A_practice_analysis_over_the_10_past_years,Current management of stage I testicular germ cell tumors in a French cancer institute. A practice analysis over the 10 past years,http://dx.doi.org/10.1016/j.bulcan.2019.08.012
25913,https://www.researchgate.net/publication/334517702_Maintenance_Therapy_in_Metastatic_Solid_Tumors_Innovative_Strategy_or_Simple_Second-line_Treatment,Maintenance Therapy in Metastatic Solid Tumors: Innovative Strategy or Simple Second-line Treatment?,http://dx.doi.org/10.1097/COC.0000000000000574
25914,https://www.researchgate.net/publication/333455509_Obesity_and_chemotherapy_administration_between_empiric_and_mathematic_method_review,Obesity and chemotherapy administration: between empiric and mathematic method review,http://dx.doi.org/10.1080/0284186X.2019.1585942
25915,https://www.researchgate.net/publication/329420855_Deletion_of_OPN_in_BSP_knockout_mice_does_not_correct_bone_hypomineralization_but_results_in_high_bone_turnover,Deletion of OPN in BSP knockout mice does not correct bone hypomineralization but results in high bone turnover,http://dx.doi.org/10.1016/j.bone.2018.12.001
25918,https://www.researchgate.net/publication/327469938_Denosumab_Toxicity_When_Combined_With_Anti-angiogenic_Therapies_on_Patients_With_Metastatic_Renal_Cell_Carcinoma_A_GETUG_Study,Denosumab Toxicity When Combined With Anti-angiogenic Therapies on Patients With Metastatic Renal Cell Carcinoma: A GETUG Study,http://dx.doi.org/10.1016/j.clgc.2018.08.006
25919,https://www.researchgate.net/publication/314227295_Macrotopographic_closure_promotes_tissue_growth_and_osteogenesis_in_vitro,Macrotopographic closure promotes tissue growth and osteogenesis in vitro,http://dx.doi.org/10.1016/j.actbio.2017.02.037
25922,https://www.researchgate.net/publication/312925534_RhoGTPase_stimulation_is_associated_with_strontium_chloride_treatment_to_counter_simulated_microgravity-induced_changes_in_multipotent_cell_commitment,RhoGTPase stimulation is associated with strontium chloride treatment to counter simulated microgravity-induced changes in multipotent cell commitment,http://dx.doi.org/10.1038/s41526-016-0004-6
25926,https://www.researchgate.net/publication/309092152_Bone_Shaft_Revascularization_After_Marrow_Ablation_is_Dramatically_Accelerated_in_BSP--_Mice_Along_With_Faster_Haematopoietic_Recolonization_Lack_of_BSP_accelerates_revascularization,"Bone Shaft Revascularization After Marrow Ablation is Dramatically Accelerated in BSP-/- Mice, Along With Faster Haematopoietic Recolonization: Lack of BSP accelerates revascularization",http://dx.doi.org/10.1002/jcp.25630
25930,https://www.researchgate.net/publication/289367247_The_role_of_the_SIBLING_Bone_Sialoprotein_in_skeletal_biology_-_Contribution_of_mouse_experimental_genetics,"The role of the SIBLING, Bone Sialoprotein in skeletal biology — Contribution of mouse experimental genetics",http://dx.doi.org/10.1016/j.matbio.2015.12.011
25932,https://www.researchgate.net/publication/281515936_Femtosecond_laser_nanomicro_patterning_of_titanium_influences_mesenchymal_stem_cell_adhesion_and_commitment,Femtosecond laser nano/micro patterning of titanium influences mesenchymal stem cell adhesion and commitment,http://dx.doi.org/10.1088/1748-6041/10/5/055002
25936,https://www.researchgate.net/publication/265090998_Blocking_the_Expression_of_Both_Bone_Sialoprotein_BSP_and_Osteopontin_OPN_Impairs_the_Anabolic_Action_of_PTH_in_Mouse_Calvaria_Bone,Blocking the Expression of Both Bone Sialoprotein (BSP) and Osteopontin (OPN) Impairs the Anabolic Action of PTH in Mouse Calvaria Bone,http://dx.doi.org/10.1002/jcp.24772
25937,https://www.researchgate.net/publication/272842269_The_Impairment_of_Osteogenesis_in_Bone_Sialoprotein_BSP_Knockout_Calvaria_Cell_Cultures_Is_Cell_Density_Dependent,The Impairment of Osteogenesis in Bone Sialoprotein (BSP) Knockout Calvaria Cell Cultures Is Cell Density Dependent,http://dx.doi.org/10.1371/journal.pone.0117402
25938,https://www.researchgate.net/publication/262227915_Skeletal_Development_of_Mice_Lacking_Bone_Sialoprotein_BSP_-_Impairment_of_Long_Bone_Growth_and_Progressive_Establishment_of_High_Trabecular_Bone_Mass,Skeletal Development of Mice Lacking Bone Sialoprotein (BSP) - Impairment of Long Bone Growth and Progressive Establishment of High Trabecular Bone Mass,http://dx.doi.org/10.1371/journal.pone.0095144
25941,https://www.researchgate.net/publication/364129676_Bone_shaft_revascularization_after_marrow_ablation_is_dramatically_accelerated_in_BSP--_mice_along_with_faster_haematopoietic_recolonization,"Bone shaft revascularization after marrow ablation is dramatically accelerated in BSP−/− mice, along with faster haematopoietic recolonization",http://dx.doi.org/10.1530/boneabs.3.PP39
25943,https://www.researchgate.net/publication/275608549_The_impairement_of_bone_formation_and_mineralization_in_BSP--_mouse_calvaria_cell_cultures_is_partly_rescued_by_increasing_cell_density,The impairement of bone formation and mineralization in BSP−/− mouse calvaria cell cultures is partly rescued by increasing cell density,http://dx.doi.org/10.1530/boneabs.1.PP181
25944,https://www.researchgate.net/publication/12858734_Kinetics_of_osteoprogenitor_proliferation_and_osteoblast_differentiation_in_vitro,Kinetics of osteoprogenitor proliferation and osteoblast differentiation in vitro,https://www.researchgate.net/deref/http%3A%2F%2Fwww.ncbi.nlm.nih.gov%2Fpubmed%2F10440931
25946,https://www.researchgate.net/publication/15073331_Cellular_expression_of_bone-related_proteins_during_in_vitro_osteogenesis_in_rat_bone_marrow_stromal_cell_cultures,Cellular expression of bone-related proteins during in vitro osteogenesis in rat bone marrow stromal cell cultures,http://dx.doi.org/10.1002/jcp.1041580322
25947,https://www.researchgate.net/publication/360809928_Sexe_genre_et_stature_De_la_biologie_a_la_culture_-et_retour,"Sexe, genre et stature De la biologie à la culture -et retour",http://dx.doi.org/10.1051/medsci/2022057
25949,https://www.researchgate.net/publication/342217877_Bone_Sialoprotein_Deficiency_Impairs_Osteoclastogenesis_and_Mineral_Resorption_In_Vitro,Bone Sialoprotein Deficiency Impairs Osteoclastogenesis and Mineral Resorption In Vitro,http://dx.doi.org/10.1002/jbmr.4094
25950,https://www.researchgate.net/publication/332062227_Parathyroid_Hormone_Remodels_Bone_Transitional_Vessels_and_the_Leptin_Receptor_Positive_Pericyte_Network_in_Mice,Parathyroid Hormone Remodels Bone Transitional Vessels and the Leptin Receptor Positive Pericyte Network in Mice,http://dx.doi.org/10.1002/jbmr.3728
25954,https://www.researchgate.net/publication/318351973_Inner_ear_ossification_and_mineralization_kinetics_in_human_embryonic_development_-_microtomographic_and_histomorphological_study,Inner ear ossification and mineralization kinetics in human embryonic development - microtomographic and histomorphological study,http://dx.doi.org/10.1038/s41598-017-05151-0
