,Unnamed: 0,id,type,link
1282,1282.0,1283,2,/profile/81100047223
1283,1283.0,1284,1,/doi/10.1145/3220199.3220221
1284,1284.0,1285,2,/profile/99658766190
1285,1285.0,1286,2,/profile/99659287955
1286,1286.0,1287,2,/profile/99659286641
1287,1287.0,1288,2,/profile/99659286558
1288,1288.0,1289,2,/profile/99659284361
1289,1289.0,1290,1,/doi/10.1145/3378904.3378923
1290,1290.0,1291,2,/profile/99659210365
1291,1291.0,1292,2,/profile/99659210448
1292,1292.0,1293,2,/profile/99659297818
1293,1293.0,1294,1,/doi/10.1145/3651623.3651625
1294,1294.0,1295,2,/profile/99660989081
1295,1295.0,1296,1,/doi/10.1145/3358528.3358581
1296,1296.0,1297,2,/profile/99659628350
1297,1297.0,1298,2,/profile/99659560539
1298,1298.0,1299,1,/doi/10.1145/3396452.3396464
1299,1299.0,1300,2,/profile/99659532113
1300,1300.0,1301,2,/profile/99659532924
1301,1301.0,1302,1,/doi/10.1145/3436829.3436838
1302,1302.0,1303,2,/profile/99659670034
1303,1303.0,1304,2,/profile/99659670500
1304,1304.0,1305,2,/profile/99659670488
1305,1305.0,1306,1,/doi/10.1145/3564665.3564674
1306,1306.0,1307,2,/profile/99660650358
1307,1307.0,1308,1,/doi/10.1145/2258056.2258058
1308,1308.0,1309,2,/profile/81100610476
1309,1309.0,1310,2,/profile/81474698743
1310,1310.0,1311,2,/profile/81472645927
1311,1311.0,1312,2,/profile/81472644588
1312,1312.0,1313,1,/doi/10.1145/3412497
1313,1313.0,1314,2,/profile/81339521553
1314,1314.0,1315,2,/profile/99659633094
1315,1315.0,1316,2,/profile/99659651357
1316,1316.0,1317,2,/profile/99659184417
1317,1317.0,1318,2,/profile/99659631313
1318,1318.0,1319,2,/profile/99659648301
1319,1319.0,1320,1,/doi/10.1145/3656766.3656925
1320,1320.0,1321,2,/author/Han%2C+Ruiqi
1321,1321.0,1322,1,/doi/10.1145/3603955.3603960
1322,1322.0,1323,2,/profile/99659886217
1323,1323.0,1324,2,/profile/99659731366
1324,1324.0,1325,2,/profile/99660982080
1325,1325.0,1326,2,/profile/99660979779
1326,1326.0,1327,2,/profile/99659832329
1327,1327.0,1328,1,/doi/10.1145/3206157.3206184
1328,1328.0,1329,2,/profile/99659273780
1329,1329.0,1330,1,/doi/10.1145/3569966.3571271
1330,1330.0,1331,2,/profile/99660663891
1331,1331.0,1332,2,/profile/99660662305
1332,1332.0,1333,2,/profile/99660663543
1333,1333.0,1334,1,/doi/10.14778/2824032.2824067
1334,1334.0,1335,2,/profile/99658753564
1335,1335.0,1336,2,/profile/81453629903
1336,1336.0,1337,2,/profile/99658753572
1337,1337.0,1338,2,/profile/81350582990
1338,1338.0,1339,2,/profile/81336489541
1339,1339.0,1340,1,/doi/10.1145/3374587.3374650
1340,1340.0,1341,2,/profile/99659509023
1341,1341.0,1342,2,/profile/99659508905
1342,1342.0,1343,2,/profile/99659509255
1343,1343.0,1344,1,/doi/10.1145/3501409.3501593
1344,1344.0,1345,2,/profile/99659943243
1345,1345.0,1346,1,/doi/10.1145/3206157.3206163
1346,1346.0,1347,2,/profile/99659274389
1347,1347.0,1348,2,/profile/99659273969
1348,1348.0,1349,2,/profile/99659273560
1349,1349.0,1350,2,/profile/99659273685
1350,1350.0,1351,1,/doi/10.1145/3645279.3645297
1351,1351.0,1352,2,/profile/99661199475
1352,1352.0,1353,2,/profile/99661198975
1353,1353.0,1354,1,/doi/10.1145/3565291.3565294
1354,1354.0,1355,2,/profile/99660662820
1355,1355.0,1356,2,/profile/99660663737
1356,1356.0,1357,2,/profile/81490648449
1357,1357.0,1358,1,/doi/10.1145/3335656.3335688
1358,1358.0,1359,2,/profile/99659441846
1359,1359.0,1360,1,/doi/10.1145/2935753
1360,1360.0,1361,2,/profile/81309487149
1361,1361.0,1362,2,/profile/81482652677
1362,1362.0,1363,1,/doi/10.1145/3411681.3412951
1363,1363.0,1364,2,/profile/99659575602
1364,1364.0,1365,2,/profile/99659574254
1365,1365.0,1366,2,/profile/99659575640
1366,1366.0,1367,2,/profile/99659576028
1367,1367.0,1368,2,/profile/99659575897
1368,1368.0,1369,2,/profile/99659576032
1369,1369.0,1370,1,/doi/10.1145/2744700.2744705
1370,1370.0,1371,2,/profile/81418593295
1371,1371.0,1372,1,/doi/10.1145/3451400.3451411
1372,1372.0,1373,2,/profile/99659689591
1373,1373.0,1374,1,/doi/10.1145/3451400.3451412
1374,1374.0,1375,2,/profile/99659762457
1375,1375.0,1376,1,/doi/10.1145/3590837.3590938
1376,1376.0,1377,2,/profile/99660887557
1377,1377.0,1378,2,/profile/99660884520
1378,1378.0,1379,1,/doi/10.1145/2168931.2168932
1379,1379.0,1380,2,/profile/81100283877
1380,1380.0,1381,2,/profile/81100118833
1381,1381.0,1382,1,/doi/10.1145/3358505.3358519
1382,1382.0,1383,1,/doi/10.1145/2429376.2429382
1383,1383.0,1384,2,/profile/81100077236
1384,1384.0,1385,2,/profile/81361601201
1385,1385.0,1386,1,/doi/10.1145/3555962.3555969
1386,1386.0,1387,2,/profile/99659472227
1387,1387.0,1388,2,/profile/99659582520
1388,1388.0,1389,2,/profile/81350582835
1389,1389.0,1390,2,/profile/99659472182
1390,1390.0,1391,1,/doi/10.1145/3314074.3314097
1391,1391.0,1392,2,/profile/99659357766
1392,1392.0,1393,2,/profile/99659357585
1393,1393.0,1394,1,/doi/10.1145/3448734.3450838
1394,1394.0,1395,2,/profile/99659704351
1395,1395.0,1396,1,/doi/10.1145/3659211.3659290
1396,1396.0,1397,2,/profile/99661224664
1397,1397.0,1398,2,/profile/99661219487
1398,1398.0,1399,1,/doi/10.1145/2976744
1399,1399.0,1400,2,/profile/81460649624
1400,1400.0,1401,2,/profile/81452596585
1401,1401.0,1402,2,/profile/81408597754
1402,1402.0,1403,2,/profile/81100323054
1403,1403.0,1404,1,/doi/10.1109/CCGrid.2015.138
1404,1404.0,1405,2,/profile/99658659385
1405,1405.0,1406,2,/profile/81472653313
1406,1406.0,1407,2,/profile/81100315534
1407,1407.0,1408,1,/doi/10.1145/3289402.3289525
1408,1408.0,1409,2,/profile/99659350431
1409,1409.0,1410,2,/profile/86158982657
1410,1410.0,1411,2,/profile/81453652003
1411,1411.0,1412,1,/doi/10.1145/3564665.3564668
1412,1412.0,1413,2,/profile/99660651074
1413,1413.0,1414,2,/profile/99660650707
1414,1414.0,1415,2,/profile/99660649927
1415,1415.0,1416,1,/doi/10.1145/3656766.3656938
1416,1416.0,1417,2,/author/Lan%2C+Yanling
1417,1417.0,1418,2,/author/Liu%2C+Sihang
1418,1418.0,1419,1,/doi/10.1145/3158344
1419,1419.0,1420,2,/profile/99659250548
1420,1420.0,1421,2,/profile/81100393716
1421,1421.0,1422,1,/doi/10.1145/2641398
1422,1422.0,1423,2,/profile/81100569516
1423,1423.0,1424,2,/profile/60000000463
1424,1424.0,1425,1,/doi/10.1145/3565291.3565292
1425,1425.0,1426,2,/profile/99660663708
1426,1426.0,1427,2,/profile/99660662825
1427,1427.0,1428,2,/profile/99660663660
1428,1428.0,1429,2,/profile/99660662096
1429,1429.0,1430,2,/profile/99660661501
1430,1430.0,1431,1,/doi/10.1145/3291801.3291837
1431,1431.0,1432,2,/profile/99659343226
1432,1432.0,1433,2,/profile/99659343332
1433,1433.0,1434,2,/profile/99659342522
1434,1434.0,1435,2,/profile/99659342526
1435,1435.0,1436,2,/profile/81464666657
1436,1436.0,1437,1,/doi/10.14778/2733004.2733045
1437,1437.0,1438,2,/profile/99658683098
1438,1438.0,1439,1,/doi/10.1145/2818869.2818884
1439,1439.0,1440,2,/profile/81498655257
1440,1440.0,1441,2,/profile/99658756637
1441,1441.0,1442,1,/doi/10.1145/3220199.3220205
1442,1442.0,1443,2,/profile/99659287129
1443,1443.0,1444,2,/profile/99659287327
1444,1444.0,1445,2,/profile/81100664535
1445,1445.0,1446,1,/doi/10.1109/CCGrid.2013.53
1446,1446.0,1447,2,/profile/81453659331
1447,1447.0,1448,2,/profile/81314482978
1448,1448.0,1449,1,/doi/10.1145/3608218.3608236
1449,1449.0,1450,2,/profile/99660987854
1450,1450.0,1451,2,/profile/99660987295
1451,1451.0,1452,1,/doi/10.1145/3085228.3085275
1452,1452.0,1453,2,/profile/81453648811
1453,1453.0,1454,2,/profile/81100599790
1454,1454.0,1455,1,/doi/10.1145/3220228.3220238
1455,1455.0,1456,2,/profile/99659185570
1456,1456.0,1457,2,/profile/99659302083
1457,1457.0,1458,2,/profile/99659303617
1458,1458.0,1459,2,/profile/99659302995
1459,1459.0,1460,2,/profile/99659303472
1460,1460.0,1461,2,/profile/81100238147
1461,1461.0,1462,1,/doi/10.1145/3299869.3319898
1462,1462.0,1463,2,/profile/84460747357
1463,1463.0,1464,2,/profile/99659184565
1464,1464.0,1465,2,/profile/81453657014
1465,1465.0,1466,1,/doi/10.1145/3224207.3224220
1466,1466.0,1467,2,/profile/81444592243
1467,1467.0,1468,2,/profile/99659305902
1468,1468.0,1469,2,/profile/99658672868
1469,1469.0,1470,2,/profile/81408600293
1470,1470.0,1471,2,/profile/99659306619
1471,1471.0,1472,2,/profile/81549546356
1472,1472.0,1473,1,/doi/10.1145/3424978.3425001
1473,1473.0,1474,2,/profile/99659587850
1474,1474.0,1475,2,/profile/99659587485
1475,1475.0,1476,1,/doi/10.1145/3468920.3468923
1476,1476.0,1477,2,/profile/99659852357
1477,1477.0,1478,2,/profile/99659863282
1478,1478.0,1479,1,/doi/10.1145/3274005.3274015
1479,1479.0,1480,1,/doi/10.1145/3378936.3378957
1480,1480.0,1481,2,/profile/99659509446
1481,1481.0,1482,2,/profile/99659509112
1482,1482.0,1483,2,/profile/99659508885
1483,1483.0,1484,2,/profile/99659508737
1484,1484.0,1485,1,/doi/10.1145/2640087.2644194
1485,1485.0,1486,2,/profile/81317492043
1486,1486.0,1487,1,/doi/10.1145/3207677.3278000
1487,1487.0,1488,2,/profile/99659317903
1488,1488.0,1489,2,/profile/99659316750
1489,1489.0,1490,1,/doi/10.1145/3386723.3387826
1490,1490.0,1491,2,/profile/99659532689
1491,1491.0,1492,2,/profile/99659076796
1492,1492.0,1493,1,/doi/10.1145/3624288.3624293
1493,1493.0,1494,2,/profile/99660017483
1494,1494.0,1495,2,/profile/99661076549
1495,1495.0,1496,2,/profile/99661078267
1496,1496.0,1497,2,/profile/99661080980
1497,1497.0,1498,2,/profile/99660018200
1498,1498.0,1499,2,/profile/99660975178
1499,1499.0,1500,1,/doi/10.1145/3407947.3407977
1500,1500.0,1501,2,/profile/99659565808
1501,1501.0,1502,2,/profile/81548007387
1502,1502.0,1503,2,/profile/81343509070
1503,1503.0,1504,1,/doi/10.1145/2743065.2743110
1504,1504.0,1505,2,/profile/99658710321
1505,1505.0,1506,2,/profile/99658710200
1506,1506.0,1507,2,/profile/99660655147
1507,1507.0,1508,1,/doi/10.1145/3399205.3399225
1508,1508.0,1509,2,/profile/99659539312
1509,1509.0,1510,2,/profile/99659539398
1510,1510.0,1511,2,/profile/99659539084
1511,1511.0,1512,1,/doi/10.1145/3587716.3587752
1512,1512.0,1513,2,/profile/99661000124
1513,1513.0,1514,2,/profile/99661000088
1514,1514.0,1515,2,/profile/99660994022
1515,1515.0,1516,2,/profile/99660998570
1516,1516.0,1517,2,/profile/99660993990
1517,1517.0,1518,1,/doi/10.1145/3448734.3450843
1518,1518.0,1519,2,/profile/99659664425
1519,1519.0,1520,2,/profile/99659719167
1520,1520.0,1521,1,/doi/10.1145/2694730.2694732
1521,1521.0,1522,2,/profile/99658686253
1522,1522.0,1523,2,/profile/81100482547
1523,1523.0,1524,1,/doi/10.1145/2771299
1524,1524.0,1525,2,/profile/81375591092
1525,1525.0,1526,1,/doi/10.1145/2331042.2331061
1526,1526.0,1527,2,/profile/81310503018
1527,1527.0,1528,1,/doi/10.1145/3130983
1528,1528.0,1529,2,/profile/81450594244
1529,1529.0,1530,2,/profile/99658744251
1530,1530.0,1531,2,/profile/84459186457
1531,1531.0,1532,2,/profile/99659201255
1532,1532.0,1533,2,/profile/99659200232
1533,1533.0,1534,2,/profile/99660685968
1534,1534.0,1535,2,/profile/99659259394
1535,1535.0,1536,1,/doi/10.1145/3299887.3299892
1536,1536.0,1537,2,/profile/81100572340
1537,1537.0,1538,2,/profile/83058625757
1538,1538.0,1539,2,/profile/81418592892
1539,1539.0,1540,2,/profile/81331503135
1540,1540.0,1541,2,/profile/99659331990
1541,1541.0,1542,1,/doi/10.1145/3289430.3289469
1542,1542.0,1543,2,/profile/99659327041
1543,1543.0,1544,2,/profile/99659327330
1544,1544.0,1545,2,/profile/99659326872
1545,1545.0,1546,1,/doi/10.1145/2168931.2168943
1546,1546.0,1547,2,/profile/81309487122
1547,1547.0,1548,2,/profile/81350602833
1548,1548.0,1549,2,/profile/81100280834
1549,1549.0,1550,2,/profile/81100090466
1550,1550.0,1551,1,/doi/10.1145/3448748.3448749
1551,1551.0,1552,2,/profile/99659690190
1552,1552.0,1553,1,/doi/10.1145/2640087.2644162
1553,1553.0,1554,1,/doi/10.14778/3007263.3007324
1554,1554.0,1555,2,/profile/81100294250
1555,1555.0,1556,1,/doi/10.1145/3371158.3371161
1556,1556.0,1557,2,/profile/99659083607
1557,1557.0,1558,2,/profile/81490687814
1558,1558.0,1559,1,/doi/10.1145/3524383.3524423
1559,1559.0,1560,2,/profile/99660239673
1560,1560.0,1561,2,/profile/99660532699
1561,1561.0,1562,2,/profile/99660533275
1562,1562.0,1563,2,/profile/99660233867
1563,1563.0,1564,1,/doi/10.1145/3386723.3387886
1564,1564.0,1565,2,/profile/99659487947
1565,1565.0,1566,2,/profile/99659373783
1566,1566.0,1567,2,/profile/99659487943
1567,1567.0,1568,1,/doi/10.1145/3481646.3481647
1568,1568.0,1569,2,/profile/81100551680
1569,1569.0,1570,1,/doi/10.1145/3508259.3508284
1570,1570.0,1571,2,/profile/99660049756
1571,1571.0,1572,2,/profile/99660050155
1572,1572.0,1573,2,/profile/99660049452
1573,1573.0,1574,1,/doi/10.1145/3022227.3022232
1574,1574.0,1575,2,/profile/99659129254
1575,1575.0,1576,2,/profile/99659128069
1576,1576.0,1577,2,/profile/81464650033
1577,1577.0,1578,2,/profile/81548010166
1578,1578.0,1579,1,/doi/10.1145/3582935.3583052
1579,1579.0,1580,2,/profile/99660772837
1580,1580.0,1581,2,/profile/99660776018
1581,1581.0,1582,2,/profile/99660776415
1582,1582.0,1583,2,/profile/99660773059
1583,1583.0,1584,1,/doi/10.1145/3318464.3389770
1584,1584.0,1585,2,/profile/99659539081
1585,1585.0,1586,2,/profile/81314493435
1586,1586.0,1587,2,/profile/99660008552
1587,1587.0,1588,2,/profile/99659503540
1588,1588.0,1589,2,/profile/81361599316
1589,1589.0,1590,2,/profile/81100626540
1590,1590.0,1591,2,/profile/81100197170
1591,1591.0,1592,1,/doi/10.1145/2642937.2643006
1592,1592.0,1593,2,/profile/99658635947
1593,1593.0,1594,2,/profile/99658637181
1594,1594.0,1595,1,/doi/10.1145/2647908.2655958
1595,1595.0,1596,2,/profile/81100228058
1596,1596.0,1597,2,/profile/81320494442
1597,1597.0,1598,1,/doi/10.1145/3076113.3076115
1598,1598.0,1599,2,/profile/81758808457
1599,1599.0,1600,2,/profile/81440621048
1600,1600.0,1601,2,/profile/99659162413
1601,1601.0,1602,2,/profile/81310482402
1602,1602.0,1603,2,/profile/81100335067
1603,1603.0,1604,1,/doi/10.1145/2524224.2524227
1604,1604.0,1605,2,/profile/81508706788
1605,1605.0,1606,2,/profile/81100213708
1606,1606.0,1607,2,/profile/81100641846
1607,1607.0,1608,2,/profile/81344496310
1608,1608.0,1609,1,/doi/10.1145/3341161.3343518
1609,1609.0,1610,2,/profile/81493658593
1610,1610.0,1611,1,/doi/10.1145/3573428.3573647
1611,1611.0,1612,2,/profile/99660757732
1612,1612.0,1613,1,/doi/10.1145/3056662.3056667
1613,1613.0,1614,2,/profile/99658689913
1614,1614.0,1615,2,/profile/99659568191
1615,1615.0,1616,2,/profile/81502695764
1616,1616.0,1617,1,/doi/10.1145/3589860.3589880
1617,1617.0,1618,2,/profile/99660998535
1618,1618.0,1619,2,/profile/99661000116
1619,1619.0,1620,2,/profile/99660998219
1620,1620.0,1621,2,/profile/99660331415
1621,1621.0,1622,2,/profile/99660496772
1622,1622.0,1623,1,/doi/10.1145/3234664.3234677
1623,1623.0,1624,2,/profile/99659316536
1624,1624.0,1625,2,/profile/99659318098
1625,1625.0,1626,1,/doi/10.1145/3151759.3151780
1626,1626.0,1627,2,/profile/99659235791
1627,1627.0,1628,2,/profile/81508706259
1628,1628.0,1629,2,/profile/87259271857
1629,1629.0,1630,1,/doi/10.1145/3331453.3361308
1630,1630.0,1631,2,/profile/99659473642
1631,1631.0,1632,2,/profile/99659473751
1632,1632.0,1633,2,/profile/99659475523
1633,1633.0,1634,2,/profile/99659475767
1634,1634.0,1635,1,/doi/10.1145/3014812.3014869
1635,1635.0,1636,2,/profile/81453606282
1636,1636.0,1637,2,/profile/83358640457
1637,1637.0,1638,2,/profile/99658760125
1638,1638.0,1639,2,/profile/99659097642
1639,1639.0,1640,2,/profile/99659097396
1640,1640.0,1641,1,/doi/10.1145/2967938.2967957
1641,1641.0,1642,2,/profile/81502655810
1642,1642.0,1643,2,/profile/99659068420
1643,1643.0,1644,2,/profile/99659515425
1644,1644.0,1645,2,/profile/81455605293
1645,1645.0,1646,2,/profile/81464663836
1646,1646.0,1647,2,/profile/81474673891
1647,1647.0,1648,1,/doi/10.1145/3368756.3369080
1648,1648.0,1649,1,/doi/10.1145/3551708.3551726
1649,1649.0,1650,2,/profile/99659583362
1650,1650.0,1651,1,/doi/10.1145/2675743.2771878
1651,1651.0,1652,2,/profile/99658725801
1652,1652.0,1653,1,/doi/10.1145/3089251.3089252
1653,1653.0,1654,2,/profile/81392612716
1654,1654.0,1655,2,/profile/81100114740
1655,1655.0,1656,1,/doi/10.1145/2968456.2976765
1656,1656.0,1657,2,/profile/99658717037
1657,1657.0,1658,2,/profile/81444606865
1658,1658.0,1659,1,/doi/10.1145/3524383.3524442
1659,1659.0,1660,2,/profile/99660533330
1660,1660.0,1661,2,/profile/99660533075
1661,1661.0,1662,2,/profile/99660487062
1662,1662.0,1663,1,/doi/10.1145/3377571.3377600
1663,1663.0,1664,2,/profile/99659527398
1664,1664.0,1665,1,/doi/10.1145/2611286.2611311
1665,1665.0,1666,2,/profile/81503689583
1666,1666.0,1667,2,/profile/81482656833
1667,1667.0,1668,2,/profile/81486646950
1668,1668.0,1669,2,/profile/89558852957
1669,1669.0,1670,1,/doi/10.1145/2851141.2851187
1670,1670.0,1671,2,/profile/99658619857
1671,1671.0,1672,2,/profile/81556502656
1672,1672.0,1673,2,/profile/81100577962
1673,1673.0,1674,2,/profile/99658732158
1674,1674.0,1675,2,/profile/81100464692
1675,1675.0,1676,1,/doi/10.1145/2939502.2939518
1676,1676.0,1677,1,/doi/10.1145/2783258.2788563
1677,1677.0,1678,2,/profile/81414621169
1678,1678.0,1679,2,/profile/81492640651
1679,1679.0,1680,2,/profile/81351600690
1680,1680.0,1681,2,/profile/81492654889
1681,1681.0,1682,2,/profile/81100243719
1682,1682.0,1683,1,/doi/10.1109/SEAMS.2017.20
1683,1683.0,1684,2,/profile/99659177855
1684,1684.0,1685,2,/profile/81558352156
1685,1685.0,1686,2,/profile/81100553817
1686,1686.0,1687,2,/profile/81503679130
1687,1687.0,1688,1,/doi/10.14778/2733004.2733037
1688,1688.0,1689,2,/profile/81553122156
1689,1689.0,1690,2,/profile/99658685195
1690,1690.0,1691,2,/profile/81100250608
1691,1691.0,1692,1,/doi/10.1145/3416921.3416944
1692,1692.0,1693,1,/doi/10.1145/3617184.3618036
1693,1693.0,1694,2,/profile/99661084904
1694,1694.0,1695,2,/profile/99661079691
1695,1695.0,1696,2,/profile/99661082904
1696,1696.0,1697,1,/doi/10.1145/3433996.3434027
1697,1697.0,1698,2,/profile/99659659388
1698,1698.0,1699,2,/profile/99659660063
1699,1699.0,1700,2,/profile/99659657965
1700,1700.0,1701,2,/profile/99659658991
1701,1701.0,1702,2,/profile/99659658752
1702,1702.0,1703,2,/profile/99659035728
1703,1703.0,1704,1,/doi/10.1145/2659532.2659593
1704,1704.0,1705,2,/profile/81100245233
1705,1705.0,1706,1,/doi/10.1145/3297156.3297249
1706,1706.0,1707,2,/profile/99659353951
1707,1707.0,1708,2,/profile/86159220457
1708,1708.0,1709,2,/profile/99659353659
1709,1709.0,1710,2,/profile/99659353077
1710,1710.0,1711,1,/doi/10.1145/3453187.3453340
1711,1711.0,1712,2,/profile/99659691541
1712,1712.0,1713,2,/profile/99659691242
1713,1713.0,1714,2,/profile/99659691371
1714,1714.0,1715,1,/doi/10.1145/3358528.3358584
1715,1715.0,1716,2,/profile/99659474314
1716,1716.0,1717,2,/profile/99659474012
1717,1717.0,1718,2,/profile/99659475269
1718,1718.0,1719,2,/profile/99659474429
1719,1719.0,1720,2,/profile/99659474686
1720,1720.0,1721,2,/profile/99659475057
1721,1721.0,1722,1,/doi/10.1145/3510858.3510975
1722,1722.0,1723,2,/profile/99660020179
1723,1723.0,1724,1,/doi/10.1145/2912845.2912869
1724,1724.0,1725,2,/profile/99659039478
1725,1725.0,1726,2,/profile/81501678942
1726,1726.0,1727,2,/profile/81485653032
1727,1727.0,1728,2,/profile/81501681945
1728,1728.0,1729,2,/profile/99659038284
1729,1729.0,1730,1,/doi/10.1145/3437075.3437086
1730,1730.0,1731,2,/profile/99659644049
1731,1731.0,1732,2,/profile/99659669648
1732,1732.0,1733,2,/profile/99659670993
1733,1733.0,1734,1,/doi/10.1145/3297663.3310302
1734,1734.0,1735,2,/profile/99659359845
1735,1735.0,1736,2,/profile/99659039819
1736,1736.0,1737,2,/profile/81100225188
1737,1737.0,1738,1,/doi/10.1145/3402569.3409041
1738,1738.0,1739,2,/profile/99659576002
1739,1739.0,1740,1,/doi/10.1145/3377170.3377180
1740,1740.0,1741,2,/profile/99659512574
1741,1741.0,1742,1,/doi/10.1145/2448917.2448923
1742,1742.0,1743,2,/profile/81339516635
1743,1743.0,1744,1,/doi/10.1145/3230348.3230425
1744,1744.0,1745,2,/profile/99659306387
1745,1745.0,1746,2,/profile/99659306600
1746,1746.0,1747,2,/profile/99659305916
1747,1747.0,1748,2,/profile/99659306068
1748,1748.0,1749,1,/doi/10.1145/3372454.3372462
1749,1749.0,1750,2,/profile/87058877957
1750,1750.0,1751,2,/profile/99659495177
1751,1751.0,1752,2,/profile/81381605859
1752,1752.0,1753,2,/profile/99659494158
1753,1753.0,1754,1,/doi/10.1109/CCGrid.2016.85
1754,1754.0,1755,2,/profile/81413606942
1755,1755.0,1756,2,/profile/99658643575
1756,1756.0,1757,2,/profile/87959064557
1757,1757.0,1758,2,/profile/81310489319
1758,1758.0,1759,2,/profile/81100158143
1759,1759.0,1760,1,/doi/10.1145/3090354.3090386
1760,1760.0,1761,2,/profile/99659192614
1761,,1762,1,/doi/10.4018/JDM.2020100101
1762,,1763,2,/profile/99659236781
1763,,1764,2,/profile/99660311466
1764,,1765,1,/doi/10.1145/3018896.3025156
1765,,1766,2,/profile/99659079462
1766,,1767,2,/profile/81312482217
1767,,1768,1,/doi/10.1016/j.procs.2017.11.036
1768,,1769,1,/doi/10.1016/j.procs.2016.09.050
1769,,1770,2,/profile/99659080505
1770,,1771,1,/doi/10.5220/0005858401960206
1771,,1772,2,/profile/99659171811
1772,,1773,1,/doi/10.5220/0005464006370643
1773,,1774,2,/profile/99659438060
1774,,1775,2,/profile/81100518749
1775,,1776,1,/doi/10.1007/978-3-319-24315-3_31
1776,,1777,2,/profile/99660022164
1777,,1778,2,/profile/81408592238
1778,,1779,1,/doi/10.4018/IJSSOE.2016010103
1779,,1780,1,/doi/10.1007/978-3-319-25013-7_16
1780,,1781,2,/profile/99660044429
1781,,1782,1,/doi/10.1145/2684200.2684358
1782,,1783,2,/profile/81100149385
1783,,1784,1,/doi/10.4018/IJITPM.304059
1784,,1785,1,/doi/10.4018/IJOPCD.292026
1785,,1786,2,/profile/99660274058
1786,,1787,1,/doi/10.1145/3394788.3394790
1787,,1788,1,/doi/10.4018/IJESMA.2020010103
1788,,1789,1,/doi/10.4018/IJEA.2019070103
1789,,1790,2,/profile/99660874497
1790,,1791,1,/doi/10.4018/IJOM.2018040101
1791,,1792,1,/doi/10.4018/IJRCM.2018010101
1792,,1793,2,/profile/99658953082
1793,,1794,1,/doi/10.4018/IJRCM.2017100104
1794,,1795,2,/profile/99659211639
1795,,1796,1,/doi/10.4018/JOEUC.2017070103
1796,,1797,1,/doi/10.1007/s10639-016-9464-2
1797,,1798,1,/doi/10.1007/978-3-031-40725-3_41
1798,,1799,2,/profile/99661010550
1799,,1800,2,/profile/99661010300
1800,,1801,2,/profile/81100106451
1801,,1802,2,/profile/81375615880
1802,,1803,1,/doi/10.1007/978-3-031-40725-3_12
1803,,1804,2,/profile/99660124348
1804,,1805,2,/profile/81500662826
1805,,1806,1,/doi/10.1007/978-3-031-39847-6_6
1806,,1807,2,/profile/99660967169
1807,,1808,2,/profile/99661009568
1808,,1809,2,/profile/99661010029
1809,,1810,2,/profile/99661002988
1810,,1811,1,/doi/10.4018/IJDST.296248
1811,,1812,2,/profile/81100561296
1812,,1813,1,/doi/10.1145/3465481.3469195
1813,,1814,2,/profile/99658667040
1814,,1815,2,/profile/99659850009
1815,,1816,2,/profile/81324489340
1816,,1817,2,/profile/99658626596
1817,,1818,1,/doi/10.1007/978-3-030-33223-5_35
1818,,1819,2,/profile/81100249636
1819,,1820,2,/profile/81100065147
1820,,1821,1,/doi/10.1007/s10618-019-00643-1
1821,,1822,2,/profile/99659156616
1822,,1823,1,/doi/10.1007/978-3-030-27629-4_33
1823,,1824,1,/doi/10.1145/3331076.3331104
1824,,1825,1,/doi/10.1016/j.future.2018.07.025
1825,,1826,2,/profile/81100561265
1826,,1827,2,/profile/81440594282
1827,,1828,2,/profile/99658965488
1828,,1829,2,/profile/99659007224
1829,,1830,1,/doi/10.1145/3216122.3216164
1830,,1831,1,/doi/10.1145/3216122.3216129
1831,,1832,1,/doi/10.1145/3098954.3098993
1832,,1833,2,/profile/81508704856
1833,,1834,2,/profile/99659193374
1834,,1835,2,/profile/99658728838
1835,,1836,2,/profile/99659192820
1836,,1837,2,/profile/81100305085
1837,,1838,1,/doi/10.1145/3490685
1838,,1839,2,/profile/81100024612
1839,,1840,1,/doi/10.1145/3397521
1840,,1841,2,/profile/81331499070
1841,,1842,2,/profile/99659442644
1842,,1843,2,/profile/99659479506
1843,,1844,2,/profile/99659442247
1844,,1845,2,/profile/99659585831
1845,,1846,1,/doi/10.1145/3592981
1846,,1847,1,/doi/10.1145/3581762
1847,,1848,1,/doi/10.1145/3567605
1848,,1849,2,/profile/99660647814
1849,,1850,1,/doi/10.1145/3548781
1850,,1851,2,/profile/81100637658
1851,,1852,1,/doi/10.1145/3488042.3488053
1852,,1853,2,/profile/81340493100
1853,,1854,2,/profile/99659090092
1854,,1855,1,/doi/10.1145/3399709
1855,,1856,1,/doi/10.1145/3427634
1856,,1857,2,/profile/99659649622
1857,,1858,1,/doi/10.1145/3341109
1858,,1859,2,/profile/99659553501
1859,,1860,2,/profile/81309499457
1860,,1861,2,/profile/99659459653
1861,,1862,2,/profile/81351595390
1862,,1863,1,/doi/10.1145/3191833
1863,,1864,1,/doi/10.1145/3132087
1864,,1865,1,/doi/10.1145/2976758
1865,,1866,2,/profile/99658989488
1866,,1867,1,/doi/10.1145/2999541.2999542
1867,,1868,1,/doi/10.1145/2822889
1868,,1869,1,/doi/10.1145/2822885
1869,,1870,1,/doi/10.1109/ICAT.2015.7340517
1870,,1871,2,/profile/81100629152
1871,,1872,1,/doi/10.1145/2809563.2809622
