,ner_id,link,title,doi
243,902,/document/7545057/,Public Cultural Big Data Analysis Platform,10.1109/BigMM.2016.51
244,906,/document/8552285/,Research on Security Public Opinion Based on Declining Value of Big Data,10.1109/BDS/HPSC/IDS18.2018.00027
245,911,/document/9343361/,Big Data Science on COVID-19 Data,10.1109/BigDataSE50710.2020.00010
246,913,/document/10101236/,The Significance of using Data Extraction Methods for an Effective Big Data Mining Process,10.1109/INOCON57975.2023.10101236
247,916,/document/8258267/,My (fair) big data,10.1109/BigData.2017.8258267
248,921,/document/8748683/,An Outline on Big Data and Big Data Analytics,10.1109/ICACCCN.2018.8748683
249,926,/document/9736538/,Optimizing performance of Real-Time Big Data stateful streaming applications on Cloud,10.1109/BigComp54360.2022.00010
250,929,/document/7364128/,Big data gathering and mining pipelines for CRM using open-source,10.1109/BigData.2015.7364128
251,933,/document/7980328/,Under the Vision of the Big Data: The Internal Causes of Economic Transformation,10.1109/BigDataSecurity.2017.22
252,936,/document/7207309/,Two Steps Genetic Programming for Big Data - Perspective of Distributed and High-Dimensional Data,10.1109/BigDataCongress.2015.125
253,938,/document/8215774/,"Privacy-Preserving Big Data Stream Mining: Opportunities, Challenges, Directions",10.1109/ICDMW.2017.140
254,939,/document/9137498/,A Framework for Digital Forensic Investigation of Big Data,10.1109/ICAIBD49809.2020.9137498
255,942,/document/9378310/,Approximate Query Processing for Big Data in Heterogeneous Databases,10.1109/BigData50022.2020.9378310
256,943,/document/7840813/,Research on the big data system of massive open online course,10.1109/BigData.2016.7840813
257,947,/document/10483719/,Risk Management for Internet Finance Based on Big Data,10.1109/ACDP59959.2023.00037
258,949,/document/10090783/,Research on the design of a target control platform for engineering projects under big data,10.1109/EEBDA56825.2023.10090783
259,951,/document/7755358/,A model for detecting and managing unrecognized data in a big data framework,10.1109/ICEEOT.2016.7755358
260,956,/document/7066164/,Technical aspects and case study of big data based condition monitoring of power apparatuses,10.1109/APPEEC.2014.7066164
261,958,/document/9709020/,Research on the Impact of Big Data Application on Technological Innovation of Chinese new Energy Vehicle Industry,10.1109/BDEIM55082.2021.00071
262,961,/document/9196293/,Research on Big Data Technology and Application in Internet Era,10.1109/ICBAIE49996.2020.00031
263,964,/document/9196235/,Research on Rural Development Innovation and Development Based on Big Data,10.1109/ICBAIE49996.2020.00024
264,967,/document/7546229/,Knowledge Based Retrieval Scheme from Big Data for Aviation Industry,10.1109/CICN.2015.326
265,970,/document/8845376/,Research on the Application of Medical Big Data,10.1109/ICCSE.2019.8845376
266,975,/document/8378964/,Understanding Privacy Violations in Big Data Systems,10.1109/MITP.2018.032501750
267,978,/document/7889917/,A study of big data characteristics,10.1109/CESYS.2016.7889917
268,982,/document/7363974/,High performance analysis of big spatial data,10.1109/BigData.2015.7363974
269,987,/document/8078861/,Application of big data in electronic bidding,10.1109/ICBDA.2017.8078861
270,993,/document/7813727/,Big heterogeneous data and its security: A survey,10.1109/CCAA.2016.7813727
271,998,/document/9421778/,Research on Personalized Recommendation System Based on Big Data Mining Technology,10.1109/ICMCCE51767.2020.00052
272,1000,/document/8078870/,Research on application model of big data technology in the A1A2 system,10.1109/ICBDA.2017.8078870
273,1005,/document/9650117/,Data Model and Analysis for Big Data Mapping and Management in the Energy Data Platform,10.1109/DATABIA53375.2021.9650117
274,1011,/document/9317510/,Implanting Big Data Technology into the Construction of “Smart Parking”,10.1109/ICCWAMTIP51612.2020.9317510
275,1014,/document/8622260/,Privacy-Preserving Frequent Pattern Mining from Big Uncertain Data,10.1109/BigData.2018.8622260
276,1017,/document/9832370/,E-commerce Big Data Classification and Mining Algorithm based on Artificial Intelligence,10.1109/ICETCI55101.2022.9832370
277,1021,/document/8552291/,Big Data Security in Cloud Environment,10.1109/BDS/HPSC/IDS18.2018.00033
278,1023,/document/9681104/,Construction of China’s Sports Tourism Information Data Model Based on Big Data Technology,10.1109/HBDSS54392.2021.00012
279,1025,/document/7813690/,Big data security issues and challenges,10.1109/CCAA.2016.7813690
280,1028,/document/8029366/,Big Data Pre-Processing: Closing the Data Quality Enforcement Loop,10.1109/BigDataCongress.2017.73
281,1031,/document/9202758/,"Experimenting and Assessing a Distributed Privacy-Preserving OLAP over Big Data Framework: Principles, Practice, and Experiences",10.1109/COMPSAC48688.2020.00-69
282,1034,/document/9407187/,Research on Public Safety Management under the Application of Big Data and Internet of Things,10.1109/BDEIM52318.2020.00010
283,1037,/document/9361012/,Influence of Big Data on Modern Risk-oriented Audit and Countermeasures,10.1109/MLBDBI51377.2020.00068
284,1039,/document/6844328/,"Research on Big Data Architecture, Key Technologies and Its Measures",10.1109/DASC.2013.28
285,1043,/document/10486539/,5G Application for Methodologies for Big Data Application,10.1109/IC2PCT60090.2024.10486539
286,1045,/document/10165136/,Research on Water Resources Management Based on Big Data Technology,10.1109/ICIBA56860.2023.10165136
287,1047,/document/8787107/,Multi-node Big Data VM Platform and Job Submission Portlet,10.1109/ACIT-CSII-BCD.2017.72
288,1054,/document/7384029/,Discussion of the Big Data Application on Forest By-Products Transportation,10.1109/ICITBS.2015.83
289,1057,/document/10292144/,Opportunities and Challenges Brought by Digital Quality Management to Big Data Technology,10.1109/ICIMIBD58123.2022.00027
290,1061,/document/9403813/,Research on Big Data Intelligent Application Effect Evaluation Overall Technology,10.1109/ICBASE51474.2020.00024
291,1067,/document/7840770/,KDD meets Big Data,10.1109/BigData.2016.7840770
292,1068,/document/7354594/,A survey of recent technologies and challenges in big data utilizations,10.1109/ICTC.2015.7354594
293,1073,/document/8291777/,The Design of a Software Engineering Lifecycle Process for Big Data Projects,10.1109/MITP.2018.011291352
294,1076,/document/8423878/,Big Data Analytics in Real Time - Technical Challenges and its Solutions,10.1109/ICIT.2017.39
295,1080,/document/8713257/,Big Data Analytics for Higher Education in The Cloud Era,10.1109/ICBDA.2019.8713257
296,1084,/document/8258338/,Big data machine learning using apache spark MLlib,10.1109/BigData.2017.8258338
297,1089,/document/7004471/,Big data machine learning and graph analytics: Current state and future challenges,10.1109/BigData.2014.7004471
298,1092,/document/9378088/,An ER-Flow Diagram for Big Data,10.1109/BigData50022.2020.9378088
299,1096,/document/9344686/,Research on the Impact of Big Data Capabilities on Government’s Smart Service Performance: Empirical Evidence From China,10.1109/ACCESS.2021.3056486
300,1099,/document/8513733/,Text Mining for Educational Literature on Big Data with Hadoop,10.1109/SmartCloud.2018.00035
301,1103,/document/7004424/,Big data challenges in railway engineering,10.1109/BigData.2014.7004424
302,1105,/document/9005530/,Federated Query processing for Big Data in Data Science,10.1109/BigData47090.2019.9005530
303,1106,/document/7840914/,Big data development platform for engineering applications,10.1109/BigData.2016.7840914
304,1108,/document/10175760/,"An Overview of Big Data Concepts, Methods, and Analytics: Challenges, Issues, and Opportunities",10.1109/GPECOM58364.2023.10175760
305,1115,/document/8128552/,Improved Statistical Analysis Method Based on Big Data Technology,10.1109/ICCNEA.2017.46
306,1119,/document/10393596/,Research on Fast Analysis Model of Power Big Data Integrating 3D Data Visualization Scene,10.1109/ICDSCA59871.2023.10393596
307,1125,/document/9196429/,Application of remote sensing big data technology in refined urban management,10.1109/ICBAIE49996.2020.00089
308,1131,/document/9709005/,Applications of Big Data in Fighting the COVID-19 and Future Employment,10.1109/BDEIM55082.2021.00069
309,1133,/document/9378040/,Preserving Privacy of Temporal Big Data,10.1109/BigData50022.2020.9378040
310,1135,/document/9137451/,Research on Big Data Reference Architecture Model,10.1109/ICAIBD49809.2020.9137451
311,1138,/document/9888203/,Development and Prediction of Software Design from Perspective of Big Data,10.1109/ICCBE56101.2022.9888203
312,1141,/document/8258475/,Conceptual design for comprehensive research support platform: Successful research data management generating big data from little data,10.1109/BigData.2017.8258475
313,1144,/document/9457356/,Research on the Model of College English Network Learning Platform Based on Education Big Data,10.1109/ICBDIE52740.2021.00055
314,1146,/document/9587665/,Early Childhood Education Based on Big Data,10.1109/ICPHDS53608.2021.00018
315,1148,/document/9760366/,Application of Big Data in Intelligent Government Affairs Management: An Example in Natural Resources Management,10.1109/ICBDA55095.2022.9760366
316,1153,/document/9110049/,Research on the Communication Mode of Big Data Technology in the Field of Dongba Character Graphic Design,10.1109/ICITBS49701.2020.00119
317,1157,/document/8070827/,Confrontation and oppurtunities of big data — A survey,10.1109/ICBDACI.2017.8070827
318,1162,/document/10020436/,An approach to constructing a graph data repository for course recommendation based on IT career goals in the context of big data,10.1109/BigData55660.2022.10020436
319,1166,/document/8386508/,Performance analysis of user influence algorithm under big data processing framework in social networks,10.1109/ICCCBDA.2018.8386508
320,1171,/document/10210873/,Distribution Network Operation Safety Evaluation Method based on Big Data Analysis,10.1109/ICITBS55627.2022.00093
321,1174,/document/7363864/,Semantics for Big Data access & integration: Improving industrial equipment design through increased data usability,10.1109/BigData.2015.7363864
322,1178,/document/9457406/,Research on the Development of University Innovation and Entrepreneurship Education under the Background of Big Data,10.1109/ICBDIE52740.2021.00016
323,1180,/document/9680405/,RSP-Hist: Approximate Histograms for Big Data Exploration on Hadoop Clusters,10.1109/HiPC53243.2021.00058
324,1181,/document/9463554/,Research on Big Data Value Creation System Applied to CPS,10.1109/BigDataSecurityHPSCIDS52275.2021.00019
325,1185,/document/6848734/,Streaming Big Data Processing in Datacenter Clouds,10.1109/MCC.2014.22
326,1187,/document/7729040/,Big data and its applications in agro-geoinformatics,10.1109/IGARSS.2016.7729040
327,1189,/document/7531833/,Application of big data in cyberspace warfare,10.1109/CCDC.2016.7531833
328,1192,/document/8113055/,Big Data Model of Security Sharing Based on Blockchain,10.1109/BIGCOM.2017.31
329,1197,/document/10206383/,Research on Highway Enterprise-Level Big Data Platform Architecture and Predictive Analytics Algorithm,10.1109/ICAIBD57115.2023.10206383
330,1201,/document/8465132/,Improve Decision Making Towards Universities Performance Through Big Data Analytics,10.1109/ICABCD.2018.8465132
331,1204,/document/10210969/,Classification of E-commerce Big Data Based on Iterative Fuzzy Clustering Algorithm,10.1109/ICITBS55627.2022.00025
332,1211,/document/9355359/,Application Scenarios and Practice Essence of Data Science Based on Big Data Analysis,10.1109/ICAACI50733.2020.00017
333,1213,/document/10145334/,Technology and System of Network Intrusion Detection Based on Big Data,10.1109/ACCTCS58815.2023.00087
334,1216,/document/8328539/,An Online-Offline Combined Big Data Mining Platform,10.1109/DASC-PICom-DataCom-CyberSciTec.2017.195
335,1225,/document/7811391/,Understanding Quality Requirements in the Context of Big Data Systems,10.1145/2896825.2896838
336,1227,/document/8769141/,Protagonist of Big Data and Predictive Analytics using data analytics,10.1109/CTEMS.2018.8769141
337,1230,/document/9010596/,Using Big Data for Data Leak Prevention,10.1109/BdKCSE48644.2019.9010596
338,1233,/document/9686437/,Theory and Practice: Eight Steps to Build Big Data Services,10.1109/ICEIB53692.2021.9686437
339,1239,/document/8367646/,An effective selecting approach for social media big data analysis — Taking commercial hotspot exploration with Weibo check-in data as an example,10.1109/ICBDA.2018.8367646
340,1242,/document/9377953/,Quasi-optimal Data Placement for Secure Multi-tenant Data Federation on the Cloud,10.1109/BigData50022.2020.9377953
341,1252,/document/7509810/,Study of data analysis model based on big data technology,10.1109/ICBDA.2016.7509810
342,1253,/document/8258186/,Predicting outcomes for big data projects: Big Data Project Dynamics (BDPD): Research in progress,10.1109/BigData.2017.8258186
343,1255,/document/8078859/,Application of big data analysis in oil production engineering,10.1109/ICBDA.2017.8078859
344,1262,/document/7473821/,Big Data Meet Green Challenges: Greening Big Data,10.1109/JSYST.2016.2550538
345,1267,/document/8393181/,Research on the key technology of big data service in university library,10.1109/FSKD.2017.8393181
346,1269,/document/10505473/,Research on Teaching Content Reform of Data Structure for Data Science and Big data Technology Major,10.1109/ITME60234.2023.00022
347,1272,/document/9980880/,The Study on Quality Evaluation System of Graduate Education in the Era of Big Data,10.1109/BDEE55929.2022.00008
348,1275,/document/8822937/,Curriculum Reform in Big Data Education at Applied Technical Colleges and Universities in China,10.1109/ACCESS.2019.2939196
349,1283,/document/7364065/,Data quality issues in big data,10.1109/BigData.2015.7364065
350,1287,/document/9785125/,Securing Medical Big data through Blockchain technology,10.1109/ICACCS54159.2022.9785125
351,1292,/document/9109930/,Research on Big Data's Prevention Technology of Financial Systemic Risk,10.1109/ICITBS49701.2020.00145
352,1294,/document/9148352/,Implementation of Water Quality Management Platform for Aquaculture Based on Big Data,10.1109/CIBDA50819.2020.00024
353,1300,/document/7443346/,Rise of Big Data and related issues,10.1109/INDICON.2015.7443346
354,1302,/document/9708986/,Big data and supply chain digital transformation,10.1109/BDEIM55082.2021.00055
355,1304,/document/10020382/,"A Framework for the Design, Development, Testing and Deployment of Reliable Big Data Platforms",10.1109/BigData55660.2022.10020382
356,1307,/document/8456141/,A Critical Analysis of the V-Model of Big Data,10.1109/TrustCom/BigDataSE.2018.00273
357,1311,/document/7004483/,A layer based architecture for provenance in big data,10.1109/BigData.2014.7004483
358,1316,/document/9403770/,Research of the Impact of Big Data on Enterprise Import and Export Based on Economic Globalization,10.1109/ICBASE51474.2020.00011
359,1318,/document/9457323/,Visualization research and analysis of academic articles on big data,10.1109/ICBDIE52740.2021.00048
360,1321,/document/8258143/,Big data impact on stability and reliability improvement of smart grid,10.1109/BigData.2017.8258143
361,1325,/document/9361029/,Intelligent Processing Technology of Cross Media Intelligence Based on Deep Cognitive Neural Network and Big Data,10.1109/MLBDBI51377.2020.00106
362,1327,/document/9142979/,Data Mining Visualization with the Impact of Nature Inspired Algorithms in Big Data,10.1109/ICOEI48184.2020.9142979
363,1330,/document/9888191/,The Development of Early Warning System for College English Academic Performance Based by Big Data Computation,10.1109/ICCBE56101.2022.9888191
364,1332,/document/7815231/,Key Technology for Big Visual Data Analysis in Security Space and Its Applications,10.1109/CBD.2016.065
365,1334,/document/8836984/,Adaptive Learning Model and Implementation Based on Big Data,10.1109/ICAIBD.2019.8836984
366,1337,/document/10020438/,StreamFlow: A System for Summarizing and Learning Over Industrial Big Data Streams,10.1109/BigData55660.2022.10020438
367,1344,/document/8611058/,A Review on Integration of Big Data and IoT,10.1109/ICCS.2018.00040
368,1347,/document/9047330/,A Data Fusion and Data Cleaning System for Smart Grids Big Data,10.1109/ISPA-BDCloud-SustainCom-SocialCom48970.2019.00119
369,1353,/document/8669582/,Construction and Application of Big Data Analysis Platform for Ideological and Political Education in Colleges,10.1109/ICITBS.2019.00066
370,1355,/document/7460348/,Utilizing big data analytics as a solution for smart cities,10.1109/ICBDSC.2016.7460348
371,1357,/document/7509788/,Research on counter-terrorism based on big data,10.1109/ICBDA.2016.7509788
372,1360,/document/9183863/,A Scalable Heterogeneous Big Data Framework for e-Learning Systems,10.1109/icABCD49160.2020.9183863
373,1363,/document/7509815/,Framework of integrated big data: A review,10.1109/ICBDA.2016.7509815
374,1368,/document/6680049/,A Sketch of Big Data Technologies,10.1109/ICICSE.2013.13
375,1372,/document/8079997/,"The role of open big data within the public sector, case study: Jordan",10.1109/ICITECH.2017.8079997
376,1375,/document/8606653/,Large-Scale Data-Driven Financial Risk Modeling Using Big Data Technology,10.1109/BDCAT.2018.00033
377,1380,/document/8756461/,Big Social Data Mining in a Cloud Computing Environment,10.1109/ICCBB.2018.8756461
378,1383,/document/7930350/,"Big data: Concept, applications, & challenges",10.1109/ICIMTech.2016.7930350
379,1386,/document/9150243/,Research on equipment maintenance Information Management based on big data,10.1109/ICBDIE50010.2020.00016
380,1388,/document/8029353/,Big Data Analysis and Visualization for the Smart Grid,10.1109/BigDataCongress.2017.59
381,1391,/document/9688068/,Establishment of Knowledge Service Platform based on Big Data Resource,10.1109/ICIBA52610.2021.9688068
382,1394,/document/9110089/,Research on Smartphone Marketing Method Based on Social Big Data,10.1109/ICITBS49701.2020.00148
383,1398,/document/7004486/,Challenges of data integration and interoperability in big data,10.1109/BigData.2014.7004486
384,1402,/document/7545013/,Optimized Multiple Platforms for Big Data Analysis,10.1109/BigMM.2016.61
385,1406,/document/7840822/,SCEM: Smart & effective crowd management with a novel scheme of big data analytics,10.1109/BigData.2016.7840822
386,1408,/document/7004225/,A two-sided market mechanism for trading big data computing commodities,10.1109/BigData.2014.7004225
387,1412,/document/9694240/,s2Cloud: A Novel Cloud System for Mobile Health Big Data Management,10.1109/iThings-GreenCom-CPSCom-SmartData-Cybermatics53846.2021.00067
388,1415,/document/9650173/,Research on Digital Economy Information System through Cloud Computing and Big Data Technology,10.1109/ICDSCA53499.2021.9650173
389,1423,/document/7588916/,A Cloud-Based Network Architecture for Big Data Services,10.1109/DASC-PICom-DataCom-CyberSciTec.2016.118
390,1428,/document/9092124/,Big Data Pipeline with ML-Based and Crowd Sourced Dynamically Created and Maintained Columnar Data Warehouse for Structured and Unstructured Big Data,10.1109/ICICT50521.2020.00018
391,1430,/document/9564340/,Towards Platform-Agnostic and Autonomous Orchestration of Big Data Services,10.1109/BigDataService52369.2021.00009
392,1435,/document/10206229/,"Application of AI, Big Data and Cloud Computing Technology in Smart Factories",10.1109/ICAIBD57115.2023.10206229
393,1438,/document/9060379/,"5G Wireless Networks Meet Big Data Challenges, Trends, and Applications",10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00272
394,1445,/document/7778936/,Efficient stereo index technology for fast combination query of electric power big data,10.1109/CCI.2016.7778936
395,1449,/document/9635443/,Research on Pretreatment Technology of Thermal Power Unit Operating Parameters Based on Big Data Platform,10.1109/ICPRE52634.2021.9635443
396,1454,/document/7422478/,Hadoop-Based Distributed Computing Algorithms for Healthcare and Clinic Data Processing,10.1109/ICICSE.2015.41
397,1459,/document/10450288/,Exploring Possibilities And Methodologies for Big Data and 5G Convergence,10.1109/PEEIC59336.2023.10450288
398,1463,/document/9361006/,Design of municipal solid waste intelligent supervision Platform based on big data,10.1109/MLBDBI51377.2020.00055
399,1466,/document/7944957/,A Survey on Quality Assurance Techniques for Big Data Applications,10.1109/BigDataService.2017.42
400,1469,/document/8725665/,Big Data Analysis Service Platform Building for Complex Product Manufacturing,10.1109/ICCCBDA.2019.8725665
401,1474,/document/7838194/,A Big Data Analytics Framework for Supporting Multidimensional Mining over Big Healthcare Data,10.1109/ICMLA.2016.0090
402,1477,/document/10146984/,The use of Big Data in the field healthcare: Uzbekistan and foreign experience,10.1109/ICISCT55600.2022.10146984
403,1481,/document/9137438/,Research on the Expansion of Quartermaster Support Command System Based on Big Data,10.1109/ICAIBD49809.2020.9137438
404,1485,/document/8245064/,Big data security and privacy issues — A survey,10.1109/IPACT.2017.8245064
405,1488,/document/9010666/,IoT and Big Data Analytics in E-Learning,10.1109/BdKCSE48644.2019.9010666
406,1492,/document/7841078/,Next-gen tools for big scientific data: ARM data center example,10.1109/BigData.2016.7841078
407,1498,/document/8836992/,Research on Real-time Analysis and Hybrid Encryption of Big Data,10.1109/ICAIBD.2019.8836992
408,1501,/document/8281245/,Overview of Data Mining and Visual Analytics towards Big Data in Smart Grid,10.1109/IIKI.2016.83
409,1507,/document/9110035/,Research on the Application of Big Data and Artificial Intelligence Technology in Computer Network Technology,10.1109/ICITBS49701.2020.00117
410,1509,/document/10020162/,Big Data Exploitation in Cosmology: The Euclid Scientific Archive System,10.1109/BigData55660.2022.10020162
411,1513,/document/8621976/,Coding and Analytical Problems with Big Data When Conducting Research on Financial Crimes,10.1109/BigData.2018.8621976
412,1515,/document/7062883/,Research on Warship Communication Operation and Maintenance Management Based on Big Data,10.1109/CCBD.2014.24
413,1521,/document/8622181/,LaHiIO: Accelerating Persistent Big Data Machine Learning via Latency Hiding IOs,10.1109/BigData.2018.8622181
414,1526,/document/8345663/,Chronic Diseases and Health Monitoring Big Data: A Survey,10.1109/RBME.2018.2829704
415,1531,/document/8229827/,Comparative study of tools for big data analytics: An analytical study,10.1109/CCAA.2017.8229827
416,1535,/document/9545944/,Research on instance-level data cleaning technology,10.1109/CAIBDA53561.2021.00057
417,1540,/document/7109130/,Real-Time Big Data Analytical Architecture for Remote Sensing Application,10.1109/JSTARS.2015.2424683
418,1547,/document/10090765/,Application of data mining in logistics industry in the era of big data,10.1109/EEBDA56825.2023.10090765
419,1549,/document/7427122/,Service recommendation system for big data analysis,10.1109/ICOIN.2016.7427122
420,1552,/document/7004482/,Semantic HMC for big data analysis,10.1109/BigData.2014.7004482
421,1558,/document/9390011/,Teaching Design and Implementation Based on R Language Under the Background of Big Data,10.1109/ICBAIE52039.2021.9390011
422,1562,/document/9378286/,An Indexing Scheme for Telerehabilitation Big Data,10.1109/BigData50022.2020.9378286
423,1566,/document/9559661/,Big Data-Based Dynamic Decision-Making Algorithm for Power Enterprise Operation Risk Management,10.1109/BDIDM53834.2021.00021
424,1571,/document/10066781/,A Literature Review on AWS-Based Cloud Computing: A Case in South Korea,10.1109/BigComp57234.2023.00099
425,1576,/document/10389944/,IoT and Big Data Analytics: Under-Rail Maintenance Management at Vitória – Minas Railway,10.1109/SIoT60039.2023.10389944
426,1578,/document/9675990/,Towards various applications of Big Data and related issues and challenges,10.1109/ICECA52323.2021.9675990
427,1585,/document/9101257/,Data Mining and Feature Analysis of College Students’ Campus Network Behavior,10.1109/ICBDA49040.2020.9101257
428,1590,/document/9101202/,Visual Analysis of Chinese Education Big Data Research in Recent Five Years,10.1109/ICBDA49040.2020.9101202
429,1593,/document/8255261/,Hybrid big data warehouse for on-demand decision needs,10.1109/EITech.2017.8255261
430,1597,/document/9134140/,Design of Network Precision Marketing Based on Big Data Analysis Technology,10.1109/ECIT50008.2020.00026
431,1599,/document/8465456/,Mathematical Models on the Hadoop Runtimes on Big Data,10.1109/ICABCD.2018.8465456
432,1601,/document/8605945/,Big Data Quality Assessment Model for Unstructured Data,10.1109/INNOVATIONS.2018.8605945
433,1603,/document/9603729/,Research on the Construction of Collaborative Governance Audit Big Data Platform,10.1109/ICCNEA53019.2021.00054
434,1607,/document/9671429/,UPHO: Leveraging an Explainable Multimodal Big Data Analytics Framework for COVID-19 Surveillance and Research,10.1109/BigData52589.2021.9671429
435,1611,/document/7588946/,A Data Science Model for Big Data Analytics of Frequent Patterns,10.1109/DASC-PICom-DataCom-CyberSciTec.2016.148
436,1613,/document/7917012/,Research on Evaluation Method of Big Data Storage Utilization,10.1109/ACIT-CSII-BCD.2016.077
437,1618,/document/8316298/,Document-Oriented Data Schema for Relational Database Migration to NoSQL,10.1109/Innovate-Data.2017.13
438,1621,/document/9314391/,Big Data Value Chain: A Unified Approach for Integrated Data Quality and Security,10.1109/ICECOCS50124.2020.9314391
439,1625,/document/9898234/,Delphi Study to Identify Criteria for the Systematic Assessment of Data Protection Risks in the Context of Big Data Analytics,10.1109/BigDataService55688.2022.00037
440,1628,/document/10020213/,An Organizational Framework of Institutional Stakeholder Engagement for Capacity to Support Big Data Science Teams Towards Cyberinfrastructure Diffusion,10.1109/BigData55660.2022.10020213
441,1632,/document/9456537/,Design and Implementation of Regional Food Distribution Platform Based on Big Data,10.1109/AIID51893.2021.9456537
442,1638,/document/10429396/,Combat Methods Verification System of Surface Ships based on Big Data Technology,10.1109/BigDIA60676.2023.10429396
443,1643,/document/9064475/,The Implementation of a Practical Agricultural Big Data System,10.1109/ICCC47050.2019.9064475
444,1647,/document/9776332/,A Big Data Perspective of Individual Privacy Protection Approaches,10.1109/ICCCS51487.2021.9776332
445,1650,/document/7406335/,Linked 'Big' Data: Towards a Manifold Increase in Big Data Value and Veracity,10.1109/BDC.2015.34
446,1655,/document/7917965/,Big data: A review of analytics methods & techniques,10.1109/IC3I.2016.7917965
447,1658,/document/9888211/,Design Framework of Smart Pension Platform Based on Big Data Technology,10.1109/ICCBE56101.2022.9888211
448,1660,/document/10020670/,Decentralized Storage for Big Data in Healthcare between Reality and Ambition: IPFS and Sia,10.1109/BigData55660.2022.10020670
449,1664,/document/8333397/,A big data repository and architecture for managing hearing loss related data,10.1109/BHI.2018.8333397
450,1670,/document/8226132/,Privacy issues in big data,10.1109/I2CT.2017.8226132
451,1675,/document/8029314/,An Integrated Software System for Supporting Real-Time Near-Infrared Spectral Big Data Analysis and Management,10.1109/BigDataCongress.2017.22
452,1686,/document/8669649/,Stocks Analysis and Prediction Using Big Data Analytics,10.1109/ICITBS.2019.00081
453,1688,/document/10410310/,Challenges and Strategies for Public Management in the Context of Big Data,10.1109/CCAT59108.2023.00046
454,1690,/document/9709041/,Application of Big Data Technology in Students’ Sports Risk Control,10.1109/BDEIM55082.2021.00058
455,1693,/document/9095732/,Big Data Oriented Light-Load Embedded Performance Modeling,10.1109/ICCCBDA49378.2020.9095732
456,1699,/document/9516579/,Analysis on the Innovation Mode of Public Management in Big Data Age,10.1109/BDACS53596.2021.00034
457,1701,/document/9730996/,Research on Automatic Online Analysis Method of Data Hotness in Big Data Scenario,10.1109/MLBDBI54094.2021.00072
458,1705,/document/8386514/,A method for CIR fault diagnosis based on improved tri-training in big data environment,10.1109/ICCCBDA.2018.8386514
459,1709,/document/8029332/,Adding Support for Theory in Open Science Big Data,10.1109/BigDataCongress.2017.40
460,1713,/document/7004469/,Sharing best practices for the implementation of Big Data applications in government and science communities,10.1109/BigData.2014.7004469
461,1716,/document/7816871/,In Light of the Legal Debate over Personal Data Privacy at a Time of Globalized Big Data: Making Big Data Researchers Cooperating with Lawmakers to Find Solutions for the Future,10.1109/UIC-ATC-ScalCom-CBDCom-IoP-SmartWorld.2016.0075
462,1719,/document/9134221/,Application of Big Data Technology in Industrial Economic Statistics and Forecasting,10.1109/ECIT50008.2020.00028
463,1721,/document/8921894/,Statistics and Analysis of Power Consumption Data Based on Big Data,10.1109/ICEMS.2019.8921894
464,1727,/document/9516550/,Research on Computer Information Processing Technology Based on Big Data,10.1109/BDACS53596.2021.00037
465,1729,/document/8997532/,Practical Data Mid-Platform Design and Implementation for Medical Big Data,10.1109/IAEAC47372.2019.8997532
466,1736,/document/7864239/,Multi-Source and Heterogeneous Data Integration Model for Big Data Analytics in Power DCS,10.1109/CyberC.2016.54
467,1742,/document/9101345/,The Real-time Big Data Processing Method Based on LSTM for the Intelligent Workshop Production Process,10.1109/ICBDA49040.2020.9101345
468,1747,/document/7509812/,Research of food safety risk assessment methods based on big data,10.1109/ICBDA.2016.7509812
469,1752,/document/8945716/,Research on College English Teaching Strategies and Applications Based on Big Data,10.1109/MLBDBI48998.2019.00063
470,1754,/document/10402140/,Sales Accounting Big Data Analysis Based on RPA and Big Data Algorithm,10.1109/CICN59264.2023.10402140
471,1756,/document/9993834/,Smart Statistics for Smart Cities: the role of Big Data,10.1109/CommNet56067.2022.9993834
472,1760,/document/9862741/,Research on a Hierarchical Storage Framework and Algorithm of High-Speed Railway Maintenance Big-Data Based on Multi Metric Features,10.1109/BDAI56143.2022.9862741
473,1765,/document/7917961/,Security issues and challenges of big data analytics and visualization,10.1109/IC3I.2016.7917961
474,1769,/document/9726940/,Risk management in the era of big data,10.1109/ICBAR55169.2021.00012
475,1771,/document/6906856/,Big Data Security and Privacy Issues in Healthcare,10.1109/BigData.Congress.2014.112
476,1774,/document/9709075/,Energy big data automatic desensitization model based on Spark parallel computing framework,10.1109/BDEIM55082.2021.00026
477,1780,/document/9360963/,Preschool Education Model based on big data era,10.1109/MLBDBI51377.2020.00069
478,1783,/document/7298015/,Making knowledge discovery services scalable on clouds for big data mining,10.1109/ICSDM.2015.7298015
479,1785,/document/9744829/,Research on Characteristics of Electricity Theft Behavior and Risk Early Warning Technology Based on Big Data Information of the Internet of Things,10.1109/EEBDA53927.2022.9744829
480,1791,/document/9110059/,New Employee Student Repast Big Data Analysis Research Application,10.1109/ICITBS49701.2020.00128
481,1793,/document/7333085/,Agent-based Big Data Analytics in retailing: A case study,10.1109/ICSECS.2015.7333085
482,1798,/document/10442878/,Unstructured Big Data Analysis Algorithm for Communication Networks Based on Machine Learning,10.1109/ICEACE60673.2023.10442878
483,1800,/document/7383964/,A Preliminary Discussion on the Application of Big Data in Urban Residents Travel Guidance,10.1109/ICITBS.2015.18
