,ner_id,link,title,doi
1198,4499,/document/8078689/,Construction for the city taxi trajectory data analysis system by Hadoop platform,10.1109/ICBDA.2017.8078689
1199,4502,/document/7184915/,MOOC for Medical Big Data Research: An Important Role in Hypertension Big Data Research,10.1109/BigDataService.2015.37
1200,4508,/document/8316295/,Fragmenting Big Data to Boost the Performance of MapReduce in Geographical Computing Contexts,10.1109/Innovate-Data.2017.12
1201,4513,/document/10386276/,Privacy-Preserving Data Sharing in Agriculture: Enforcing Policy Rules for Secure and Confidential Data Synthesis,10.1109/BigData59044.2023.10386276
1202,4519,/document/10045409/,Research on the Innovation of Tourism Marketing Mode under the Background of Big Data Era,10.1109/ICNISC57059.2022.00083
1203,4522,/document/6684855/,Catching the wave: Big data in the classroom,10.1109/FIE.2013.6684855
1204,4525,/document/8479114/,Infusing Big Data Concepts in Undergraduate CS Mathematics Courses Through Active Learning,10.1109/SECON.2018.8479114
1205,4530,/document/7460397/,A comparative study of various clustering techniques on big data sets using Apache Mahout,10.1109/ICBDSC.2016.7460397
1206,4535,/document/9346326/,"Scalable Distributed Pivot Analysis over Massive Big Data: Models, Paradigms, New Advancements",10.1109/ICDMW51313.2020.00098
1207,4536,/document/8686099/,Big Data Quality Challenges,10.1109/ICBDCI.2019.8686099
1208,4537,/document/7730983/,Implications of data placement strategy to Big Data technologies based on shared-nothing architecture for geosciences,10.1109/IGARSS.2016.7730983
1209,4543,/document/9332352/,Design and Implementation of Computer Network Information Security Protection Based on Secure Big Data,10.1109/IICSPI51290.2020.9332352
1210,4549,/document/8026921/,A Data Replenishment Method for Self Regulating Sail-Assisted Ships Considering Big Data,10.1109/CBD.2017.26
1211,4553,/document/8621989/,Transformational Role of Big Data in Society 5.0,10.1109/BigData.2018.8621989
1212,4555,/document/8725642/,Research of Flexible Load Analysis of Distribution Network Based on Big Data,10.1109/ICCCBDA.2019.8725642
1213,4560,/document/7306738/,Security Solutions for Big Data Analytics in Healthcare,10.1109/ICACCE.2015.83
1214,4564,/document/10236789/,Research on Public Administration Decision Model Based on Big Data Association Rules Mining Algorithm,10.1109/ICNETIC59568.2023.00119
1215,4566,/document/9418957/,Research On The Application of Big Data In Education Industry,10.1109/ICISE51755.2020.00041
1216,4570,/document/10077143/,Research on Big Data Computer Information Processing,10.1109/IIoTBDSC57192.2022.00037
1217,4572,/document/9325674/,Big Data Storage using Model Driven Engineering: From Big Data Meta-model to Cloudera PSM meta-model,10.1109/ICDABI51230.2020.9325674
1218,4577,/document/9407175/,Research on the Innovation of China's Pension Insurance Transfer and Succession Model——Based on Big Data Technology,10.1109/BDEIM52318.2020.00011
1219,4580,/document/7452111/,Technological Culture of Big Data,10.1109/TCSET.2016.7452111
1220,4585,/document/9449100/,Big Data Analytics System Adoption in SMEs of Manufacturing,10.1109/ICCCS52626.2021.9449100
1221,4588,/document/8258188/,Saving costs with a big data strategy framework,10.1109/BigData.2017.8258188
1222,4589,/document/9693842/,Research on the Construction of University Intelligent Laboratory Based on Big Data Background,10.1109/ICDSBA53075.2021.00041
1223,4590,/document/8229815/,Risk for big data in the cloud,10.1109/CCAA.2017.8229815
1224,4594,/document/9403833/,Research and Application of performance Evaluation Model of Rural Preschool Teachers based on big data Algorithm,10.1109/ICBASE51474.2020.00076
1225,4596,/document/10393158/,Design of User Privacy Information Protection System in Big Data Network Environment,10.1109/ICISCAE59047.2023.10393158
1226,4598,/document/7881719/,IRIS: A goal-oriented big data analytics framework on Spark for better Business decisions,10.1109/BIGCOMP.2017.7881719
1227,4603,/document/9141732/,Research on Two-way Integration Business Process Reengineering under Big Data,10.1109/ITOEC49072.2020.9141732
1228,4607,/document/8645579/,IoT and Big Data for Decreasing Mortality rate in Accidents and Critical illnesses,10.1109/ICBDSC.2019.8645579
1229,4611,/document/9050171/,Research on the Application of Big Data in Book Management,10.1109/ICMTMA50254.2020.00169
1230,4613,/document/10020374/,Detecting Paralysis of Stroke Symptom in Video: Transfer Learning with Gated Recurrent Unit using Public Big Data of Facial Images,10.1109/BigData55660.2022.10020374
1231,4617,/document/10092545/,Design of a digital service platform for college student employment based on big data analysis,10.1109/CBASE57816.2022.00033
1232,4622,/document/9334069/,Data Mining and Artificial Intelligence Techniques Used to Extract Big Data Patterns,10.1109/IMITEC50163.2020.9334069
1233,4625,/document/7364121/,Using probabilistic approach to joint clustering and statistical inference: Analytics for big investment data,10.1109/BigData.2015.7364121
1234,4630,/document/10036774/,Construction of the Evaluation Index System of Scientific Fitness Literacy of the Elderly Group Based on the Integration of Sports and Medicine Under the Big Data Analysis Algorithm,10.1109/WSLM54683.2022.00006
1235,4632,/document/7148465/,Big data processing tuning in the cloud,10.1109/CCAA.2015.7148465
1236,4635,/document/10100525/,Future Database Technologies for Big Data Analytics,10.1109/ICISCoIS56541.2023.10100525
1237,4639,/document/7820454/,Analysis of Information Security of Electric Power Big Data and Its Countermeasures,10.1109/CIS.2016.0063
1238,4643,/document/7207361/,A Data as a Product Model for Future Consumption of Big Stream Data in Clouds,10.1109/SCC.2015.43
1239,4649,/document/10036608/,Research on Medical Big Data of Health Management Platform Based on Hadoop,10.1109/DCABES57229.2022.00062
1240,4652,/document/9201894/,Exploration on the construction of big data basic course for non computer major,10.1109/ICCSE49874.2020.9201894
1241,4656,/document/9752098/,Design and Implementation of Tourism Big Data Analysis Platform Based on Multi-spectrum Analysis,10.1109/ICEARS53579.2022.9752098
1242,4658,/document/8904997/,A Two-level Cloud Storage System Based on Asynchronous Message for Medical Image Big Data,10.1109/BIGCOM.2019.00017
1243,4665,/document/10182721/,Industrial-Organizational Neuroscience And The Rise Of Big Data,10.1109/ICACITE57410.2023.10182721
1244,4672,/document/8095610/,A big data architecture for learning analytics in higher education,10.1109/AFRCON.2017.8095610
1245,4675,/document/7502273/,Securing Big Data Environments from Attacks,10.1109/BigDataSecurity-HPSC-IDS.2016.74
1246,4678,/document/8117751/,A study on feature selection in big data,10.1109/ICCCI.2017.8117751
1247,4681,/document/8509426/,Data-Less Big Data Analytics (Towards Intelligent Data Analytics Systems),10.1109/ICDE.2018.00205
1248,4683,/document/9355375/,Adaptive Data Acquisition Technology for Android System Based on Big Data Analysis,10.1109/ICAACI50733.2020.00030
1249,4685,/document/9150240/,Research on Music Teaching Reform and Innovation Development in the Era of Big Data,10.1109/ICBDIE50010.2020.00027
1250,4687,/document/8757088/,An overview and comparison of free Python libraries for data mining and big data analysis,10.23919/MIPRO.2019.8757088
1251,4690,/document/9324632/,Geocube: Towards the Multi-Source Geospatial Data Cube in Big Data Era,10.1109/IGARSS39084.2020.9324632
1252,4696,/document/8342906/,Research on big data integration based on Karma modeling,10.1109/ICSESS.2017.8342906
1253,4700,/document/8386527/,Impacts of public transportation fare reduction policy on urban public transport sharing rate based on big data analysis,10.1109/ICCCBDA.2018.8386527
1254,4705,/document/7890128/,Gateway-based access interface management in big data platform,10.23919/ICACT.2017.7890128
1255,4706,/document/9360973/,Research on How to Strengthen Ideological and Political Education in Colleges and Universities in the Era of Big Data,10.1109/MLBDBI51377.2020.00058
1256,4708,/document/6743306/,How we could realize big data value,10.1109/IMSNA.2013.6743306
1257,4711,/document/9373704/,Environmental Art Design Teaching Based on Big Data Analysis,10.1109/CIPAE51077.2020.00031
1258,4714,/document/10339431/,Design and Implementation of a Quality Big Data Analysis Platform for Multi-Structure Data Throughout the Entire Lifecycle of Integrated Engines,10.1109/MLCCIM60412.2023.00074
1259,4718,/document/8675907/,A Survey of Big Data Analytics for Smart Forestry,10.1109/ACCESS.2019.2907999
1260,4724,/document/8784484/,Construction of Elevator Inspection Quality Evaluation System Based on Big Data,10.1109/ICEIEC.2019.8784484
1261,4727,/document/7945539/,Mobile Big Data: The Fuel for Data-Driven Wireless,10.1109/JIOT.2017.2714189
1262,4732,/document/8669621/,Accurate Marking Method of Network Attacking Information Based on Big Data Analysis,10.1109/ICITBS.2019.00061
1263,4735,/document/8418103/,Parallel Primitives for Vendor-Agnostic Implementation of Big Data Mining Algorithms,10.1109/WAINA.2018.00118
1264,4741,/document/10539687/,Computer Network Intelligent Analysis Platform Based on Big Data,10.1109/EDPEE61724.2024.00069
1265,4744,/document/9006397/,Exploiting Anti-Monotonic Constraints in Mining Palindromic Motifs from Big Genomic Data,10.1109/BigData47090.2019.9006397
1266,4745,/document/7364130/,A novel initialization method for particle swarm optimization-based FCM in big biomedical data,10.1109/BigData.2015.7364130
1267,4747,/document/9516548/,Application of Artificial Intelligence in Computer Network Technology in big data era,10.1109/BDACS53596.2021.00063
1268,4749,/document/8770562/,Challenges of Big Data Implementation in a Public Hospital,10.1109/WOCC.2019.8770562
1269,4753,/document/7518878/,Efficient privacy preservation technique for healthcare records using big data,10.1109/ICICES.2016.7518878
1270,4756,/document/9196346/,Research on the Strategies of College Students’ Ideological and Political Education under the Internet Background,10.1109/ICBAIE49996.2020.00025
1271,4760,/document/7456696/,Analysis of multi-diseases using big data for improvement in healthcare,10.1109/UPCON.2015.7456696
1272,4765,/document/9368706/,Analysis and exploitation of Geospatial Big Data: State of art,10.1109/AICT50176.2020.9368706
1273,4773,/document/10045464/,Research on the Challenges and Countermeasures of Smart Hotel Management Based on Big Data Technology,10.1109/ICNISC57059.2022.00081
1274,4775,/document/7040944/,Big data dimensional analysis,10.1109/HPEC.2014.7040944
1275,4778,/document/9255729/,A Cooperative Spectrum Sensing Architecture and Algorithm for Cloud- and Big Data-based Cognitive Radio Networks,10.1109/CCECE47787.2020.9255729
1276,4780,/document/9760774/,Remote Disaster Recovery and Backup of Rehabilitation Medical Archives Information System Construction under the Background of Big Data,10.1109/ICSCDS53736.2022.9760774
1277,4784,/document/7840798/,A real-time autonomous highway accident detection model based on big data processing and computational intelligence,10.1109/BigData.2016.7840798
1278,4786,/document/8047151/,Research on the Change of Vietnam's Foreign-Trade Dependence Based on Big Data Analysis,10.1109/ICITBS.2016.50
1279,4788,/document/9389909/,Research on identification technology of encircled serial tags based on big data and semantic analysis,10.1109/ICBAIE52039.2021.9389909
1280,4795,/document/10421701/,Machine Learning Applications and the use of Big Data to Manage the Operation of SMEs,10.1109/ICCSAI59793.2023.10421701
1281,4799,/document/8690369/,The Research and Analysis of Big Data Application on Distribution Network,10.1109/IICSPI.2018.8690369
1282,4803,/document/7004472/,A standard for benchmarking big data systems,10.1109/BigData.2014.7004472
1283,4804,/document/9208446/,The Construction of Electric Power Big Data Analysis Platform Prospects in Smart Grid Application,10.1109/ICPSAsia48933.2020.9208446
1284,4810,/document/8965534/,Big Data Research Landscape: A Meta-Analysis and Literature Review from 2009 to 2018,10.1109/UBMYK48245.2019.8965534
1285,4813,/document/8920802/,Construction of Big Data Hyperchaotic Mixed Encryption Model for Mobile Network Privacy,10.1109/ICVRIS.2019.00031
1286,4816,/document/7473058/,"Big Data Validation and Quality Assurance -- Issuses, Challenges, and Needs",10.1109/SOSE.2016.63
1287,4817,/document/9599201/,Challenges of Big Data and Vehicle Data,10.1109/ACSOS-C52956.2021.00070
1288,4819,/document/10510836/,Mediating Characteristics of Adolescent Academic Achievement from Big Data Perspective: Exploration and Application of Data Analysis and Computation,10.1109/ECEI60433.2024.10510836
1289,4825,/document/8367643/,Big data analytics using association rules in eLearning,10.1109/ICBDA.2018.8367643
1290,4828,/document/9726998/,Research on the path of college students' self-education in the era of big data,10.1109/ICBAR55169.2021.00022
1291,4830,/document/8681030/,Big Data-Based Improved Data Acquisition and Storage System for Designing Industrial Data Platform,10.1109/ACCESS.2019.2909060
1292,4837,/document/8500063/,"Semantic Data Ingestion for Intelligent, Value-Driven Big Data Analytics",10.1109/Innovate-Data.2018.00008
1293,4840,/document/9150161/,Research on the Construction and Innovation of Lifelong Education System Under the Background of Big Data,10.1109/ICBDIE50010.2020.00014
1294,4844,/document/9821037/,Toward an API-Driven Infinite Cyber-Screen for Custom Real-Time Display of Big Data Streams,10.1109/SMARTCOMP55677.2022.00036
1295,4848,/document/9403024/,Research on Agricultural Products Intelligent Recommendation Based on E-commerce Big Data,10.1109/ICBDA51983.2021.9403024
1296,4855,/document/9482005/,Research on Integrated Data Engineering of Equipment Maintenance Support in the Big Data Era,10.1109/IMCEC51613.2021.9482005
1297,4860,/document/8594554/,An Integrated Methodology for Big Data Classification and Security for Improving Cloud Systems Data Mobility,10.1109/ACCESS.2018.2890099
1298,4864,/document/10082357/,Research and Design on Architecture for Big Data Platform in Power Grid Dispatching and Control System,10.1109/ITNEC56291.2023.10082357
1299,4874,/document/7508134/,Big Data representation for grade analysis through Hadoop framework,10.1109/CONFLUENCE.2016.7508134
1300,4876,/document/8627030/,Big Data implementation for Inventory warehouse systems,10.1109/INAPR.2018.8627030
1301,4883,/document/9422001/,Research on Smart Home Care Model Under the Background of Big Data,10.1109/ITCA52113.2020.00120
1302,4886,/document/7193110/,A review on Big Data and its security,10.1109/ICIIECS.2015.7193110
1303,4890,/document/8669651/,Big Data Analysis of E-Commerce Based on the Internet of Things,10.1109/ICITBS.2019.00091
1304,4892,/document/8456130/,Towards Dynamic and Optimal Big Data Placement,10.1109/TrustCom/BigDataSE.2018.00262
1305,4894,/document/9533145/,Application of big data analysis in physical health monitoring of Chinese students,10.1109/TCS52929.2021.00066
1306,4898,/document/9453048/,Network information inheritance of traditional and migrant craftsmanship based on the background of big data,10.1109/ICOEI51242.2021.9453048
1307,4901,/document/9914404/,Towards Exploring the Engineering Education Certification on Data Science and Big data Technology Specialty: A Case Study of Suzhou University in China,10.1109/DSA56465.2022.00082
1308,4908,/document/9693843/,"The Value, Foundation and Direction of Marketing Innovation Research in the Era of Big Data",10.1109/ICDSBA53075.2021.00089
1309,4910,/document/10053143/,Analysis of the clinical effect of the treatment and rehabilitation of autistic children under the background of big data,10.1109/3CBIT57391.2022.00055
1310,4914,/document/10278048/,Exploring the Training Mode of Innovative Talents in Big Data Based on the OBE Education Concept,10.1109/AICIT59054.2023.10278048
1311,4916,/document/7508129/,Big Data capabilities and readiness of South African retail organisations,10.1109/CONFLUENCE.2016.7508129
1312,4919,/document/9402956/,High Dimensional Complexity of Dynamical System in the Big Data,10.1109/ICBDA51983.2021.9402956
1313,4923,/document/10429213/,The Characteristics and Prospects of Satellite Network Engineering in the Era of Big Data,10.1109/BigDIA60676.2023.10429213
1314,4927,/document/7815232/,Allocation of Resources after Disaster Based on Big Data from SNS and Spatial Scan,10.1109/CBD.2016.066
1315,4932,/document/9744900/,Collaborative delivery of information flow in big data supply chain,10.1109/EEBDA53927.2022.9744900
1316,4935,/document/9702663/,Security in Big Data Health Care System,10.1109/ICIIP53038.2021.9702663
1317,4938,/document/8481269/,Is a Data-Capacity Gap Inevitable in Big Data Storage?,10.1109/MC.2018.3620975
1318,4940,/document/9197808/,Evaluate the Role of Big Data in Enhancing Strategic Decision Making for E-governance in E-Oman Portal,10.1109/ICRITO48877.2020.9197808
1319,4946,/document/9476492/,The Usage of Big Data and Data Analytics in the Study of Climate Change,10.23919/CISTI52073.2021.9476492
1320,4951,/document/9201720/,Research on the Application of Big Data in Smart Marketing of All-for-one Tourism,10.1109/ICCSE49874.2020.9201720
1321,4953,/document/9943237/,Research on Logistics Big Data Asset Management and Data Mining Based on Particle Swarm Optimization,10.1109/AIARS57204.2022.00094
1322,4955,/document/9742684/,Systematic analysis of big Data Mining Technology in Higher Mathematics Teaching,10.1109/ICISE-IE53922.2021.00226
1323,4957,/document/9237484/,Research on Coordinated Processing Scheme of Intelligent Transportation under Big Data Structure,10.1109/ICECTT50890.2020.00142
1324,4960,/document/10020239/,A Stylized Presence Detection System in the Era of Blockchain and Big Data,10.1109/BigData55660.2022.10020239
1325,4962,/document/8622589/,Big data storage technologies: a case study for web-based LiDAR visualization,10.1109/BigData.2018.8622589
1326,4966,/document/9457335/,Research on the path of precise guidance system for student development in universities based on big data analysis,10.1109/ICBDIE52740.2021.00017
1327,4968,/document/8052510/,Resting-State fMRI Functional Connectivity: Big Data Preprocessing Pipelines and Topological Data Analysis,10.1109/TBDATA.2017.2734883
1328,4972,/document/10090697/,Network Log Big Data Analysis Processing Based on Hadoop Cluster,10.1109/EEBDA56825.2023.10090697
1329,4974,/document/10466984/,Research on Ecosystem Monitoring and Improvement of Smart City Based on Big Data Algorithm,10.1109/SCOUT58937.2023.00068
1330,4978,/document/10386278/,Effective and Efficient Big OLAP Data Cube Compression in Mobile Cloud Environments: The IQTS Algorithm,10.1109/BigData59044.2023.10386278
1331,4979,/document/9409014/,The Design of Cross-border E-commerce Recommendation System Based on Big Data Technology,10.1109/ICSP51882.2021.9409014
1332,4982,/document/7809695/,Big Data Privacy Risk: Connecting Many Large Data Sets,10.1109/CIC.2016.024
1333,4984,/document/8093473/,Big data analytics for network anomaly detection from netflow data,10.1109/UBMK.2017.8093473
1334,4986,/document/6984225/,Big Data issues in Computational Chemistry,10.1109/FiCloud.2014.69
1335,4989,/document/9964829/,"Big Data, a Big Thing for Higher Education",10.1109/ICRITO56286.2022.9964829
1336,4992,/document/7363882/,Open research challenges with Big Data — A data-scientist's perspective,10.1109/BigData.2015.7363882
1337,4994,/document/10386910/,Ontology-Based Generation of Data Platform Assets,10.1109/BigData59044.2023.10386910
1338,5004,/document/7083392/,An approach to provide security to unstructured Big Data,10.1109/SKIMA.2014.7083392
1339,5007,/document/8938936/,Research on the Construction of Big Data Platform for College Education,10.1109/CSEI47661.2019.8938936
1340,5010,/document/9742342/,Model Analysis of News and Communication System Based on Big Data Technology,10.1109/ICISE-IE53922.2021.00100
1341,5012,/document/7364036/,Social set visualizer: A set theoretical approach to big social data analytics of real-world events,10.1109/BigData.2015.7364036
1342,5013,/document/8787655/,Research on Academic Evaluation of College Students Based on Big Data,10.1109/YAC.2019.8787655
1343,5015,/document/9943228/,Research on big data analysis and processing system based on Spark platform,10.1109/MLISE57402.2022.00059
1344,5017,/document/9443779/,Temporal Data Analytics on COVID-19 Data with Ubiquitous Computing,10.1109/ISPA-BDCloud-SocialCom-SustainCom51426.2020.00146
1345,5019,/document/7152552/,Cross-Layer SLA Management for Cloud-hosted Big Data Analytics Applications,10.1109/CCGrid.2015.175
1346,5024,/document/7980202/,JeCache: Just-Enough Data Caching with Just-in-Time Prefetching for Big Data Applications,10.1109/ICDCS.2017.268
1347,5028,/document/7917211/,A Reliable Big Data Transmission Algorithm for Space Information Network,10.1109/iThings-GreenCom-CPSCom-SmartData.2016.183
1348,5032,/document/7477529/,The positioning and construction of education ecosystem base on big data,10.1109/INFOMAN.2016.7477529
1349,5037,/document/9213712/,Cybersecurity and Data Privacy in the Cloudlet for Preliminary Healthcare Big Data Analytics,10.1109/ICCIT-144147971.2020.9213712
1350,5042,/document/10086306/,Visualization Research of Big Data in Higher Education Based on the Web of Science,10.1109/CECIT58139.2022.00041
1351,5045,/document/9615266/,Overview of Big Data and Application in Aviation Sector,10.1109/ITMS52826.2021.9615266
1352,5049,/document/9985804/,Research on China’s OFDI Based on Big Data Mining Technology,10.1109/ICBAIE56435.2022.9985804
1353,5052,/document/6560044/,Big Data and Transformational Government,10.1109/MITP.2013.61
1354,5055,/document/7517772/,Advanced Query Answering Techniques over Big Mobile Data,10.1109/MDM.2016.100
1355,5056,/document/8078841/,Research on the dynamic change of terrorist organization cooperation from the big data perspective,10.1109/ICBDA.2017.8078841
1356,5060,/document/9396813/,Effective use of Big Data in Precision Agriculture,10.1109/ESCI50559.2021.9396813
1357,5062,/document/9358878/,Big Data Privacy Breach Prevention Strategies,10.1109/iSSSC50941.2020.9358878
1358,5068,/document/9002302/,Sensor Data Fusion and Big Mobility Data Analytics for Activity Recognition,10.1109/TELSIKS46999.2019.9002302
1359,5073,/document/9534596/,Big Data Analysis Capability Demand Analysis and Training Measures for Smart Supply Chain Management Talents,10.1109/ICAIE53562.2021.00157
1360,5075,/document/7034768/,A Neural Network Based Pre-Selection of Big Data in Photon Science,10.1109/BDCloud.2014.42
1361,5078,/document/6984222/,From Big Data to Big Projects: A Step-by-Step Roadmap,10.1109/FiCloud.2014.66
1362,5083,/document/9671564/,Privacy-Preserving Publishing and Visualization of Spatial-Temporal Information,10.1109/BigData52589.2021.9671564
1363,5084,/document/7036274/,Multilabels-Based Scalable Access Control for Big Data Applications,10.1109/MCC.2014.62
1364,5088,/document/9723714/,Research on the Construction of Financial Risk Platform Based on Big Data,10.1109/ICICAS53977.2021.00060
1365,5091,/document/7866003/,"Next-Generation Big Data Analytics: State of the Art, Challenges, and Future Research Topics",10.1109/TII.2017.2650204
1366,5096,/document/8258410/,Unifying the open big data world: The possibilities of apache BEAM,10.1109/BigData.2017.8258410
1367,5098,/document/8332785/,Study on Load Balancing of Intermittent Energy Big Data Cloud Platform,10.1109/ICITBS.2018.00101
1368,5103,/document/10090749/,Research on Image Analysis and Processing Technology Based on Big Data Technology,10.1109/EEBDA56825.2023.10090749
1369,5108,/document/10129455/,Research on Optimization Control of Industrial and Commercial Enterprise Management Process Based on Big Data,10.1109/ICDSBA57203.2022.00066
1370,5110,/document/9761008/,Big Data Analytics Role in Managing Complex Supplier Networks and Inventory Management,10.1109/ICSCDS53736.2022.9761008
1371,5117,/document/10457297/,Construction of Smart Audit System Based on Big Data Analysis,10.1109/ICAML60083.2023.00091
1372,5119,/document/8508660/,Mining ‘Following’ Patterns from Big but Sparsely Distributed Social Network Data,10.1109/ASONAM.2018.8508660
1373,5122,/document/7790331/,An efficient method for mobile big data transfer over HetNet in emerging 5G systems,10.1109/CAMAD.2016.7790331
1374,5127,/document/6759068/,Think Big with Big Data: Identifying Suitable Big Data Strategies in Corporate Environments,10.1109/HICSS.2014.466
1375,5131,/document/8767322/,Constructing National Geospatial Big Data Platform: Current Status and Future Direction,10.1109/WF-IoT.2019.8767322
1376,5135,/document/8542219/,Comprehensive Review of Challenges & Technologies for Big Data Analytics,10.1109/CCET.2018.8542219
1377,5140,/document/10009885/,Big Data Analytics and Healthcare Performance: A Unified Model of Competencies,10.1109/ETCEA57049.2022.10009885
1378,5143,/document/10165553/,Research on the Construction of Agricultural Planting Big Data Corpus Based on Knowledge Graphs,10.1109/ICIBA56860.2023.10165553
1379,5147,/document/8622449/,Trustworthy data processing for health analytics tasks,10.1109/BigData.2018.8622449
1380,5152,/document/8657115/,Prospects For Using Big Data To Improve The Effectiveness Of An Education Organization,10.1109/EIConRus.2019.8657115
1381,5154,/document/8250413/,SDN-based Architecture for Big Data Network,10.1109/CyberC.2017.102
1382,5158,/document/10016108/,Research on Optimization of Enterprise Financial Management System Based on Big Data Hadoop,10.1109/TOCS56154.2022.10016108
1383,5161,/document/10361639/,Big Data Visualization System Based on Target Data Query,10.1109/ICEDCS60513.2023.00104
1384,5166,/document/9750666/,Explore the Mode of Big Data Talent Training Based on Integration between Industry and Education for IMIS,10.1109/ITME53901.2021.00124
1385,5169,/document/9530976/,Data Lake: A Case of Study of a Big Data Analytics Architecture for Public Procurements,10.1109/ICEDEG52154.2021.9530976
1386,5172,/document/10285238/,Research and Design of Traffic Information Processing Based on Hadoop Big Data Architecture,10.1109/AIARS59518.2023.00039
1387,5174,/document/7809733/,Characteristics and Requirements of Big Data Analytics Applications,10.1109/CIC.2016.062
1388,5177,/document/10386094/,IoT-based Big Data Storage Systems Challenges,10.1109/BigData59044.2023.10386094
1389,5178,/document/8328550/,A Big Aurora Data Management Framework Toward Aurora Classification,10.1109/DASC-PICom-DataCom-CyberSciTec.2017.206
1390,5183,/document/10413360/,Elevating Big Data Privacy: Innovative Strategies and Challenges in Data Abundance,10.1109/ACCESS.2024.3357943
1391,5188,/document/8256801/,Real time threat detection system in cloud using big data analytics,10.1109/RTEICT.2017.8256801
1392,5193,/document/9498634/,On the Influence of Big Data Era on Physical Education Teaching Research,10.1109/IWCMC51323.2021.9498634
1393,5200,/document/10125549/,Big Data Management and Analytics in the Era of Artificial Intelligence,10.1109/SSTEPS57475.2022.00073
1394,5206,/document/8317088/,The big data analysis,10.1109/EIConRus.2018.8317088
1395,5208,/document/9526145/,Research on the optimization of rural e-commerce human resources based on big data,10.1109/ICITBS53129.2021.00124
1396,5212,/document/7460379/,Big data integration for transition from e-learning to smart learning framework,10.1109/ICBDSC.2016.7460379
1397,5215,/document/7779931/,A fault line selection method for small current grounding system based on big data,10.1109/APPEEC.2016.7779931
1398,5219,/document/9421337/,Application of Big Data in Power System Reform,10.1109/IPEC51340.2021.9421337
1399,5224,/document/9526151/,Innovation System of University Ideological and Political Education Mode Based on Big Data Technology,10.1109/ICITBS53129.2021.00108
1400,5226,/document/10090770/,Network Information Resource Allocation under Big Data Technology,10.1109/EEBDA56825.2023.10090770
1401,5229,/document/9525483/,Architecture Design of Application Oriented Undergraduate Innovation and Entrepreneurship Guidance Service Platform Based on Big Data Technology,10.1109/ICITBS53129.2021.00100
1402,5231,/document/8280008/,Big data exploitation for maritime applications a multi-segment platform to enable maritime big data scenarios,10.1109/ICE.2017.8280008
1403,5238,/document/10091327/,Research on Intelligent networked new energy vehicles based on mining algorithm and big data analysis,10.1109/ICAPC57304.2022.00061
1404,5241,/document/7037787/,Instructional Model for Building Effective Big Data Curricula for Online and Campus Education,10.1109/CloudCom.2014.162
1405,5244,/document/7917930/,Educational intelligence: Applying cloud-based big data analytics to the Indian education sector,10.1109/IC3I.2016.7917930
1406,5245,/document/9058101/,Near Real-Time Big Data Stream Processing Platform Using Cassandra,10.1109/I2CT42659.2018.9058101
1407,5255,/document/8396164/,The research of policy big data retrieval and analysis based on elastic search,10.1109/ICAIBD.2018.8396164
1408,5262,/document/10129428/,"Research on Financing Mode of New Agricultural Operators Under the Background of ""Blockchain + Big Data""",10.1109/ICDSBA57203.2022.00110
1409,5264,/document/9874096/,Research on Digital Battlefield Atlas based on Big Data,10.1109/BigDIA56350.2022.9874096
1410,5270,/document/10272905/,Ensuring the Big Data Traceability in Heterogeneous Data Systems,10.1109/RusAutoCon58002.2023.10272905
1411,5274,/document/10104706/,Application of Big Data for Better Decision Management in Banking,10.1109/ICSCDS56580.2023.10104706
1412,5280,/document/8334494/,Big Data Infrastructure for Agricultural Tomographic Images Reconstruction,10.1109/ICSC.2018.00071
1413,5283,/document/9197797/,"Big Data Analytics: Applications, Challenges & Future Directions",10.1109/ICRITO48877.2020.9197797
1414,5286,/document/9070722/,Optimal Hyperparameter Tuning using Meta-Learning for Big Traffic Datasets,10.1109/BigComp48618.2020.0-100
1415,5289,/document/8258389/,A multimedia big data retrieval framework to detect dyslexia among children,10.1109/BigData.2017.8258389
1416,5291,/document/7299603/,Evaluating the Quality of Social Media Data in Big Data Architecture,10.1109/ACCESS.2015.2490723
1417,5295,/document/8620815/,Major Research Topics in Big Data: A Literature Analysis from 2013 to 2017 Using Probabilistic Topic Models,10.1109/IDAP.2018.8620815
1418,5296,/document/7423574/,A design for big data analysis system,10.1109/ICACT.2016.7423574
1419,5301,/document/7072838/,Big Data service engine (BISE): Integration of Big Data technologies for human centric wellness data,10.1109/35021BIGCOMP.2015.7072838
1420,5305,/document/10113099/,Big Data Analysis in Healthcare: A Comprehensive Overview : Exploring the Benefits of Big Data for Health Care Programs,10.1109/ICACCS57279.2023.10113099
1421,5312,/document/8964836/,Constructing Knowledge Graph from Big Data of Smart Grids,10.1109/ITME.2019.00147
1422,5319,/document/7872900/,Enhanced tele ECG system using Hadoop framework to deal with big data processing,10.1109/IWBIS.2016.7872900
1423,5323,/document/8713218/,An Automated Big Data Accuracy Assessment Tool,10.1109/ICBDA.2019.8713218
1424,5327,/document/8531361/,Development and Application of College Innovation and Entrepreneurship Cloud Platform Based on Big Data,10.1109/ICVRIS.2018.00034
1425,5329,/document/9007871/,A survey of data partitioning and sampling methods to support big data analysis,10.26599/BDMA.2019.9020015
1426,5330,/document/7237087/,Big data exploration with faceted browsing,10.1109/HPCSim.2015.7237087
1427,5333,/document/8372725/,Big data implementation for small and medium enterprises,10.1109/WOCC.2018.8372725
