,ner_id,link,name,orcid,email,affiliation
4170,5721,/author/37086933867,Yuxiao Zhao,,," NARI Group Co. Ltd.(State Grid Electric Power Research Institute Co. Ltd.)  China Realtime Database Co. Ltd., Nanjing, China"
4171,5722,/author/37086935997,Huayun Zhang,,," NARI Group Co. Ltd.(State Grid Electric Power Research Institute Co. Ltd.)  China Realtime Database Co. Ltd., Nanjing, China"
4172,5723,/author/37086938235,Sheng Zhou,,,"State Grid Zhejiang Electric Power Co. Ltd., Hangzhou, China"
4173,5725,/author/37086875364,Saba Ahmad,,," Galgotias University  Greater Noida, India"
4174,5726,/author/37086873221,Paramdeep Singh,,," Galgotias University  Greater Noida, India"
4175,5727,/author/37086042189,Anil Kumar Sagar,,," Sharda University  Greater Noida, India"
4176,5729,/author/37086814197,You Feng,,," NARI Group Co. Ltd.  (State Grid Electric Power Research Institute Co. Ltd.), China Realtime Database Co. Ltd., Nanjing, China"
4177,5730,/author/37086815770,Qin Junning,,,"State Grid Zhejiang Electric Power Co. Ltd., Hangzhou, China"
4178,5731,/author/37706660100,Zhang Keheng,,," NARI Group Co. Ltd.  (State Grid Electric Power Research Institute Co. Ltd.), China Realtime Database Co. Ltd., Nanjing, China"
4179,5732,/author/37089775070,Li Xianhui,,," NARI Group Co. Ltd.  (State Grid Electric Power Research Institute Co. Ltd.), China Realtime Database Co. Ltd., Nanjing, China"
4180,5733,/author/37086814515,Mao Haiquan,,," NARI Group Co. Ltd.  (State Grid Electric Power Research Institute Co. Ltd.), China Realtime Database Co. Ltd., Nanjing, China"
4181,5734,/author/37086815128,Zhao Yuxiao,,," NARI Group Co. Ltd.  (State Grid Electric Power Research Institute Co. Ltd.), China Realtime Database Co. Ltd., Nanjing, China"
4182,5735,/author/37086812796,Zhang Huayun,,," NARI Group Co. Ltd.  (State Grid Electric Power Research Institute Co. Ltd.), China Realtime Database Co. Ltd., Nanjing, China"
4183,5736,/author/37086811214,Zhou Sheng,,,"State Grid Zhejiang Electric Power Co. Ltd., Hangzhou, China"
4184,5738,/author/38468420100,Aravind Mohan,,," Allegheny College  Meadville, Pennsylvania, USA"
4185,5739,/author/37085411055,Mahdi Ebrahimi,,,"Department of Computer Science, California State University, Northridge"
4186,5740,/author/37280072400,Shiyong Lu,https://orcid.org/0000-0002-7864-1815,," Wayne State University  Detroit, Michigan, USA"
4187,5741,/author/37087472669,Alexander Kotov,,," Wayne State University  Detroit, USA"
4188,5744,/author/37086719768,Koutroumpis Pantelis,,," Imperial College London  London, UK"
4189,5745,/author/37086720596,Leiponen Aija,,," Cornell University  Ithaca, NY"
4190,5747,/author/37086590479,Jianrong Hou,,," Shanghai Jiaotong University  Shanghai, China"
4191,5750,/author/37087111530,Alexander Muenzberg,,," University of Applied Sciences Kaiserslautern  Zweibrücken, Germany"
4192,5751,/author/37086029235,Janina Sauer,,," University of Applied Sciences Kaiserslautern  Zweibrücken, Germany"
4193,5752,/author/37297673800,Andreas Hein,,,"Carl von Ossietzky Universität, Oldenburg, Germany;  Institute for Information Technology  Oldenburg, Germany"
4194,5753,/author/37087112053,Norbert Roesch,,," University of Applied Sciences Kaiserslautern  Zweibrücken, Germany"
4195,5755,/author/37086285991,T. Godhandaraman,,,CSE
4196,5756,/author/37086286290,N. Pruthviraj,,,CSE
4197,5757,/author/37086288416,V. Praveenkumar,,,CSE
4198,5758,/author/37086294180,A. Banuprasad,,,CSE
4199,5759,/author/37086291157,K. Karthick,,,CSE
4200,5761,/author/37089770900,Feijin Liu,,," Jiaoke Changrong (Beijing) Metrological Testing Technology Co.  Ltd., Beijing, China"
4201,5762,/author/37089056728,Liang Wang,,," China Academy of Transportation Sciences  Beijing, China"
4202,5763,/author/37089771554,Jing Zhang,,," Jiaoke Changrong (Beijing) Metrological Testing Technology Co.  Ltd., Beijing, China"
4203,5764,/author/37087204779,Zhiqiang Fu,,," China Academy of Transportation Sciences  Beijing, China"
4204,5765,/author/37089774009,Xiantong Li,,," China Academy of Transportation Sciences  Beijing, China"
4205,5766,/author/37088935362,Ziyi Lv,,," China Academy of Transportation Sciences  Beijing, China"
4206,5767,/author/37085749328,Zhaohui Wu,https://orcid.org/0000-0001-9026-1930,," China Academy of Transportation Sciences  Beijing, China"
4207,5768,/author/37089771747,Feifei Wu,,," Xi’an Technological University  Xi’an, China"
4208,5769,/author/37087205509,Lin Zhu,,," China Academy of Transportation Sciences  Beijing, China"
4209,5771,/author/37086468974,Bożena Małysiak-Mrozek,,," Silesian University of Technology  Gliwice, Poland"
4210,5772,/author/37086469923,Marek Stabla,,," Silesian University of Technology  Gliwice, Poland"
4211,5773,/author/37568661200,Dariusz Mrozek,https://orcid.org/0000-0001-6764-6656,," Silesian University of Technology  Gliwice, Poland"
4212,5775,/author/37088918146,Guangxiu Zhou,,," Harbin Finance University  Harbin, China"
4213,5777,/author/37089552903,Hangju Seo,,," Graduate School  Soongsil Univ., Seoul, Korea"
4214,5778,/author/37088841019,Dong Hyuk Jo,,," Soongsil Univ.  Seoul, Korea"
4215,5779,/author/37089550462,Zhi Pan,,," Soongsil Univ.  Seoul, Korea"
4216,5781,/author/37085431912,Eliza Gomes,,," Federal University of Santa Catarina (UFSC)  Florianopolis, Brazil"
4217,5782,/author/37394653300,Mario Antonio Ribeiro Dantas,https://orcid.org/0000-0002-2312-7042,," Federal University of Juiz de Fora  Juiz de Fora, Brazil"
4218,5783,/author/37696608100,Douglas D. J. de Macedo,,," Florianopólis  SC, Brazil"
4219,5784,/author/37085447629,Carlos Roberto De Rolt,,," Santa Catarina State University  Florianópolis, Brazil"
4220,5785,/author/37085512630,Marcelo L. Brocardo,,,"Universidade do Estado de Santa Catarina, Brasil"
4221,5786,/author/37282860500,Luca Foschini,https://orcid.org/0000-0001-9062-3647,,"University of Bologna, Bologna, Italy"
4222,5788,/author/37088550415,Sumati Boyapati,,," INC  Edision, NJ"
4223,5789,/author/37088549869,Srinivasa Rao Swarna,,,"Tata Consultancy Services, Edison, NJ"
4224,5790,/author/37088459089,Vishal Dutt,,," Chandigarh University  Mohali, India"
4225,5791,/author/37088754841,Narayan Vyas,https://orcid.org/0000-0003-4225-0764,,"Department of Computer Science & Engineering Chandigarh University, Mohali, Punjab, India"
4226,5793,/author/37089767140,Ms Tanisha,,," Chandigarh School of Business  Jhanjeri, India"
4227,5794,/author/37089766691,Mr Rajesh Gupta,,," Sanskriti University  Mathura, Uttar Pradesh, India"
4228,5796,/author/37086050542,Qian Ma,,,"Shannxi Institute of International Trade & Commerce Xi'an, Shaanxi, China"
4229,5801,/author/37086214531,Francesca Soro,,," Politecnico di Torino  Turin, Italy"
4230,5802,/author/37086225492,Juan Vanerio,https://orcid.org/0000-0003-3120-5028,,"University of Vienna, Austria"
4231,5803,/author/37085397359,Giuseppe Settanni,,,"Austrian Institute of Technology, Vienna, Austria"
4232,5805,/author/37089367395,Zejian Qiu,,," Ltd  Dongguan, Guangdong, China"
4233,5806,/author/37089607614,Longteng Wu,,,"Guangdong Power Grid Corp, Guangzhou, China"
4234,5807,/author/37089161912,Fengchao Chen,,," Ltd  Dongguan, Guangdong, China"
4235,5808,/author/37089324761,Aoqi Mei,,," Guangdong Power Grid Corp Dongguan  Dongguan, China"
4236,5809,/author/309656135372382,Rui Zhang,,," Guangdong Power Grid Corp Dongguan  Dongguan, China"
4237,5811,/author/37542190800,Wang Guilan,,," North China Electric Power University  Baoding, China"
4238,5812,/author/37085699947,Zhou Guoliang,,," State Grid libei Electric Power Company Limited  Baoding, China"
4239,5813,/author/37331503700,Zhao Hongshan,,," North China Electric Power University  Baoding, China"
4240,5814,/author/38275367400,Liu Hongyang,,," North China Electric Power University  Baoding, China"
4241,5816,/author/37372122500,Jiři Růžička,,," Faculty of Transportation Sciences  Czech Technical University, Prague, Czech Republic"
4242,5817,/author/37085566710,Tomáš Tichý,https://orcid.org/0000-0003-2371-3292,," Faculty of Transportation Sciences  Czech Technical University, Prague, Czech Republic"
4243,5818,/author/37089423713,Eva Hajčiarová,,," Faculty of Transportation Sciences  Czech Technical University in Prague, Czech Republic"
4244,5820,/author/37089283400,Yanbo Sun,,,"Chongqing Police College, Chongqing, China"
4245,5821,/author/37089353648,Shangming Ye,,,"Yubei District Branch of Chongqing Public Security Bureau, Chongqing, China"
4246,5824,/author/183926542803130,Zheng Yin,,," China Academy of Information and Communications Technology  Beijing, China"
4247,5825,/author/37087887637,Shengwen Zhou,,," China Academy of Information and Communications Technology  Beijing, China"
4248,5826,/author/37086674354,Jingjing Zhou,,," China Academy of Information and Communications Technology  Beijing, China"
4249,5827,/author/37692661600,Minghui Tian,,," China Academy of Information and Communications Technology  Beijing, China"
4250,5828,/author/795172636580927,Musen Lin,,," China Academy of Information and Communications Technology  Beijing, China"
4251,5829,/author/37088518220,Sida Liu,,," China Academy of Information and Communications Technology  Beijing, China"
4252,5831,/author/37085790849,Naiwang Guo,,,"The State Grid Shanghai Municipal Electric Power Company, Shanghai, China"
4253,5832,/author/37085800047,Yun Su,https://orcid.org/0000-0002-2462-7073,,"State Grid Shanghai Municipal Electric Power Company, Shanghai, China"
4254,5833,/author/37088033204,Hongshan Yang,,,"Transwarp Technology(Shanghai), Shanghai, China"
4255,5835,/author/37088448435,Hui Fang,,," Northwestern Polytechnical University  Xi’an, China"
4256,5837,/author/37088957597,Wang Zhen,,,"Yunnan Normal University, Kunming, China"
4257,5839,/author/37087042920,Vinita Malik,,,"Information Scientist, Central University of Mahendergarh, India"
4258,5840,/author/37087039834,Sukhdip Singh,,," D.C.R.U.S.T  Murthal, India"
4259,5842,/author/38234368600,Wu Youde,,," Collaborative Innovation Center for Geopolitical Environment and Frontier Development in Southwestern China  Kunming, Yunnan"
4260,5844,/author/37089077839,Zhenhai Wang,,," Linyi University  Linyi, Shandong, China"
4261,5845,/author/37086406323,Bo Xu,,," Linyi University  Linyi, Shandong, China"
4262,5848,/author/37086691887,Haowei Lin,,," Nanjing University of Posts and Telecommunications  Nanjing, China"
4263,5849,/author/37085377176,Xiaolong Xu,https://orcid.org/0000-0001-6254-5864,,";  Nanjing University of Information Science and Technology and Engineering  Nanjing, China;  Nanjing University of Information Science and Technology  Nanjing, China"
4264,5851,/author/37071168900,Lin Gu,https://orcid.org/0000-0002-6525-9334,," Services Computing Technology and System Lab  Cluster and Grid Computing Lab, Huazhong University of Science and Technology, Wuhan, China"
4265,5852,/author/37535264200,Peng Li,https://orcid.org/0000-0003-4217-7886,," The University of Aizu  Aizuwakamatsu, Japan"
4266,5855,/author/37856145000,Chenming Li,https://orcid.org/0000-0003-0959-7600,," Hohai University  Nanjing, China"
4267,5856,/author/37086256522,Jianhua Peng,,," Nanjing  Jiangsu Province, China"
4268,5857,/author/37405975800,Huibin Wang,,," Hohai University  Nanjing, China"
4269,5858,/author/37279517900,Simon X. Yang,https://orcid.org/0000-0002-6888-7993,," School of Engineering  University of Guelph, Guelph, ON, Canada"
4270,5860,/author/37086031128,Chunjie Zhang,,," Community University of China  Beijing, China"
4271,5861,/author/37427526400,Wenqian Shang,,," School of Computer and Cyber Sciences  Communication University of China, Beijing, China"
4272,5862,/author/37654781700,Weiguo Lin,,," University of China  Beijing, China"
4273,5863,/author/37086032953,Yongan Li,,," Ltd.(OCN)  Shanghai, China"
4274,5864,/author/37086032805,Rui Tan,,," Ltd.(OCN)  Shanghai, China"
4275,5866,/author/37087887116,Muchamad Iman Karmawijaya,,," Institut Teknologi Bandung  Bandung, Indonesia"
4276,5867,/author/37087880022,Irsyad Nashirul Haq,,," Institut Teknologi Bandung  Bandung, Indonesia"
4277,5868,/author/37422549500,Edi Leksono,https://orcid.org/0000-0002-8129-5685,," Faculty of Industrial Technology  Institut Teknologi Bandung, Bandung, Indonesia"
4278,5869,/author/37599805400,Augie Widyotriatmo,,," Institut Teknologi Bandung  Bandung, Indonesia"
4279,5871,/author/37085641640,Dongyao Wu,https://orcid.org/0000-0002-7092-0940,," CSIRO  Sydney, Australia"
4280,5872,/author/37686490100,Sherif Sakr,https://orcid.org/0000-0002-2503-523X,,"Institute of computer science University of Tartu, Tartu, Estonia"
4281,5873,/author/37276565600,Liming Zhu,https://orcid.org/0000-0001-5839-3765,," CSIRO  Sydney, Australia"
4282,5875,/author/37086325143,A. Vinothini,,," Rajalakshmi Engineering College  Chennai, India"
4283,5876,/author/37086993717,S. Baghavathi Priya,,," Rajalakshmi Engineering College  Chennai, India"
4284,5878,/author/37089457643,Yibo Zhang,,,"Anshan Normal University, Anshan, China"
4285,5880,/author/37705309000,Mohammed Shatnawi,,," Jordan University of Science and Technology  Irbid, Jordan"
4286,5881,/author/37394256900,Muneer Bani Yassein,https://orcid.org/0000-0001-5030-6196,,"Jordan University of Science and Technology, Irbid, Jordan"
4287,5882,/author/37087888873,Ibtihal Jalabneh,,,"Computer Information Systems Department Irbid,Jordan"
4288,5885,/author/37060889800,Yan Zhu,https://orcid.org/0000-0002-9159-745X,," University of Science and Technology Beijing  Beijing, China"
4289,5886,/author/37089081932,Yi Zhang,,," University of Science and Technology Beijing  Beijing, China"
4290,5887,/author/37086959280,Jing Wang,,,University of Science and Technology Beijing
4291,5888,/author/37086955531,Weijing Song,,," University of Science and Technology Beijing  Beijing, China"
4292,5889,/author/37072096700,Cheng-Chung William Chu,https://orcid.org/0000-0001-7479-3486,," Tunghai University  Taichung City, Taiwan"
4293,5890,/author/37086956078,Guowei Liu,,,"Beijing Municipal Bureau of Economy and Information Technology, Beijing, China"
4294,5892,/author/37087790530,Aditya Dev Mishra,,,"School of Computing Science & Engineering, Galgotias University, Greater Noida"
4295,5893,/author/37087794177,Youddha Beer Singh,,,"School of Computing Science & Engineering, Galgotias University, Greater Noida"
4296,5895,/author/38348135200,Hadeel T. El Kassabi,https://orcid.org/0000-0002-7992-5748,," Gina Cody School of Engineering and Computer Science Concordia University  Montreal, Canada"
4297,5896,/author/37085357763,Alramzana Nujum,,," Concordia University  Montreal, QC, Canada"
4298,5899,/author/37089739849,Jingxia Ma,,," Harbin Normal University  Harbin, China"
4299,5901,/author/37089817460,Anchal Vij,,," Amity University  Noida, India"
4300,5902,/author/37086922998,Sonia Saini,,,"Galgotias University, Greater Noida, India"
4301,5903,/author/37086918526,Ruchika Bathla,,," Amity University  Noida, Uttar Pradesh"
4302,5905,/author/37085708190,Marco Pospiech,,,"Chair of Information Systems Technical University of Freiberg, Freiberg, Germany"
4303,5906,/author/37595009700,Carsten Felden,,," TU Bergakademie Freiberg  Freiberg, Germany"
4304,5908,/author/37086097526,Jarot S. Suroso,,," BINUS Graduate Program  Master of Information Systems Management, Bina Nusantara University, Jakarta, Indonesia"
4305,5909,/author/37088520157,Ignatius Jericho,,," BINUS Graduate Program  Master of Information Systems Management, Bina Nusantara University, Jakarta, Indonesia"
4306,5910,/author/37089727680,Muhammad Fadhil A. Suroso,,," BINUS Graduate Program  Master of Information Systems Management, Bina Nusantara University, Jakarta, Indonesia"
4307,5911,/author/37089727467,Ricky Reynaldy,,," BINUS Graduate Program  Master of Information Systems Management, Bina Nusantara University, Jakarta, Indonesia"
4308,5912,/author/37086299032,Gunawan Wang,,," Bina Nusantara University  Jakarta, Indonesia"
4309,5913,/author/37089724732,Jovian Kristanto,,," BINUS Graduate Program  Master of Information Systems Management, Bina Nusantara University, Jakarta, Indonesia"
4310,5915,/author/37089774945,Li Xiaoran,,," Beijing Language and Culture University  Beijing, China"
4311,5916,/author/37546021300,Shi Chunsheng,,," Harbin Institute of Technology  Harbin, China"
4312,5917,/author/38485640200,Wang Chenggang,,," Harbin Institute of Technology  Harbin, China"
4313,5919,/author/37067132100,Zhiyun Zheng,,," Zhengzhou University  Zhengzhou, China"
4314,5920,/author/37085467722,Zhimeng Du,,," Zhengzhou University  Zhengzhou, China"
4315,5921,/author/37900031500,Lun Li,,," Zhengzhou University Zhengzhou  Henan, China"
4316,5922,/author/37277882400,Yike Guo,https://orcid.org/0000-0002-3075-2161,," The Hong Kong University of Science and Technology  Hong kong, SAR, China;  Department of computing  Imperial College London, London, U.K."
4317,5924,/author/37088481858,Innocent Agbo,,," Samara National Research University  Samara, Russia"
4318,5925,/author/37085649254,A. V. Kupriyanov,,," Samara National Research University  Samara, Russia"
4319,5926,/author/37088481014,Igor Rytsarev,,,"Image Processing Systems Institute of RAS - Branch of the FSRC ""Crystallography and Photonics"" RAS; Samara National Research University, Samara, Russia"
4320,5928,/author/37710698500,Mariam Kiran,,,"Energy Sciences Network (ESnet), Lawrence Berkeley National Laboratory, USA"
4321,5929,/author/37085644252,Peter Murphy,,,Energy Sciences Network (ESnet)
4322,5930,/author/37971627100,Inder Monga,,,Energy Sciences Network
4323,5931,/author/37085489660,Jon Dugan,,,Energy Sciences Network (ESnet)
4324,5932,/author/37085650613,Sartaj Singh Baveja,,,"Netaji Subhas Institute of Technology, New Delhi"
4325,5935,/author/37086755751,Dong Wu,,," Zhejiang University  Hangzhou, China"
4326,5936,/author/37089284514,Yue Zhang,,," Zhejiang University  Hangzhou, China"
4327,5938,/author/37086131187,Zongbao Yang,https://orcid.org/0000-0002-1065-5014,," Guangzhou University  Guangzhou, P.R. China"
4328,5939,/author/37086405339,Zhiqian Zhang,,," Guangzhou University  Guangzhou, P.R. China"
4329,5940,/author/37403506900,Shaohong Zhang,https://orcid.org/0000-0003-1841-2348,," Guangzhou University  Guangzhou, China"
4330,5941,/author/37086406005,Jing Wang,,,"Guangzhou Library, Guangzhou, P.R. China"
4331,5942,/author/37086192429,Haodong Lin,,," Guangzhou University  Guangzhou, P.R. China"
4332,5943,/author/37085724354,Baoying Zeng,,," Guangzhou University  Guangzhou, P.R. China"
4333,5945,/author/37086507988,Maxim Nazarenko,,," MIREA - Russian Technological University  Moscow, Russia"
4334,5946,/author/37086227367,Tatiana V. Khronusova,,," Moscow Technological University  Moscow, Russia"
4335,5948,/author/37086495027,Lu Zhang,,," Beijing  Beijing, CN"
4336,5949,/author/37085710507,Qi Li,,," Beijing  Beijing, CN"
4337,5950,/author/37086026701,Ye Li,,," Beijing  Beijing, CN"
4338,5951,/author/38547287900,Yunpeng Cai,,," Chinese Academy of Sciences  ShenZhen, China"
4339,5953,/author/37088420491,Li Hao,,," Minjiang University  Fuzhou, China"
4340,5955,/author/37089326079,Fan Dong,,,"Xi'an Traffic Engineering Institute, Xi'an, China"
4341,5956,/author/37089325677,Senyi Luo,,,"Xi'an Traffic Engineering Institute, Xi'an, China"
4342,5957,/author/37089534711,Yibo Nie,,,"Xi'an Traffic Engineering Institute, Xi'an, China"
4343,5959,/author/37085513747,Jaiprakash Verma,,," Institute of Technology  Nirma University, Ahmedabad, India"
4344,5960,/author/37085365096,Sapan H. Mankad,,," Institute of Technology  Nirma University Ahmedabad, India"
4345,5961,/author/37086691161,Sanjay Garg,,," Institute of Technology  Nirma University, Ahmedabad, India"
4346,5963,/author/37088978430,Biqiang Sun,,," New Oriental Education Ltd.  Shanghai, China"
4347,5965,/author/37087059860,Tarak Nandy,https://orcid.org/0000-0002-6370-0640,," UCSI University  Kuala Lumpur, Malaysia"
4348,5966,/author/37089984924,Angella Nyundo,,," Lovely Professional University  Jalandhar, India"
4349,5968,/author/37086151232,M. El Arass,,,"EMI-SIWEB Team Rabat, Mohammed V University in Rabat, Morocco"
4350,5969,/author/37086156241,Iman Tikito,,," Mohammed V University in Rabat  Rabat, Morocco"
4351,5970,/author/38489777800,Nissrine Souissi,,," SSDT Team  Rabat School of Mines (ENSMR), Rabat, Morocco"
4352,5972,/author/37089323242,Lijie Wang,,,"Chengdu Neusoft University, Chengdu, China"
4353,5974,/author/37086101056,Ming Li,,,"Accenture, Beijing, China"
4354,5975,/author/37087837880,Qin Zhou,,,"Accenture Labs., Beijing, China"
4355,5977,/author/37088452792,Wenbo Jin,,,"Ministry of Emergency Management Big Data Center, Beijing, China"
4356,5978,/author/37088451795,Jixing Yang,,," China  Beijing, China"
4357,5979,/author/37088452646,Yudong Fang,,," Big Data Center  Beijing, China"
4358,5981,/author/37086947737,Lanlan Liu,,,Shandong Women’s University
4359,5983,/author/37086759352,Il-Kyu Ha,,,"Department of Computering Engineering Gyeongsan,South Korea"
4360,5984,/author/37088370822,Bong-Hyun Back,,," Yeungnam University  Gyeongsan, South Korea"
4361,5986,/author/37085367851,Wei Tang,,,"Google Inc, New York, NY"
4362,5987,/author/37085383949,Jared Bischof,,," University of Chicago  Argonne, Chicago, IL, USA"
4363,5988,/author/37410982800,Narayan Desai,,,Google
4364,5989,/author/38233580700,Kanak Mahadik,,,"Adobe Research, San Jose, USA"
4365,5990,/author/37085390627,Wolfgang Gerlach,,," University of Chicago  Argonne, Chicago, IL, USA"
4366,5991,/author/37085386054,Travis Harrison,,," University of Chicago  Argonne, Chicago, IL, USA"
4367,5992,/author/37396596100,Andreas Wilke,,," Lemont  IL, USA;  Chicago  IL, USA"
4368,5993,/author/38103436200,Folker Meyer,,," Argonne  IL, US"
4369,5995,/author/37586665300,Chen Hongyan,,," Southeast University  Nanjing, China"
4370,5996,/author/37086245926,Wan Junwei,,,"Beijing Institute of Tracking and Telecommunicaitons Technology, Beijing, China"
4371,5997,/author/37086232805,Lu Xianli,,,"Beijing Institute of Tracking and Telecommunicaitons Technology, Beijing, China"
4372,5999,/author/37086871339,Kaneez Zainab,,," B.N. College of Engineering and Technology  Lucknow, India"
4373,6000,/author/37085509822,Namrata Dhanda,,," Amity University Uttar Pradesh  Lucknow, India"
4374,6002,/author/37086830724,Zifeng Li,,," Shenyang University of Technology  Sheng yang, China"
4375,6003,/author/37086831820,Yuan Ni,,,"School of Economics and Management Beijing Information Science & Technology University, Beijing, China"
4376,6004,/author/37089074936,Lu Yang,,," Beijing Information Science and Technology University  Beijing, China"
4377,6005,/author/37086830810,Yudong Gao,,," Beijing Information Science and Technology University  Beijing, 100192, China"
4378,6007,/author/37086404284,Daniyal,,,"Department of Biomedical Sciences and Engineering, National Central University, Taiwan"
4379,6008,/author/37367319800,Wei-Jen Wang,https://orcid.org/0000-0002-7036-3101,," National Central University  Taoyuan, Taiwan"
4380,6009,/author/37334557300,Mu-Chun Su,https://orcid.org/0000-0003-1263-9912,," National Central University  Jhongli, Taoyuan, Taiwan"
4381,6010,/author/38529261200,Si-Huei Lee,https://orcid.org/0000-0002-0304-5461,," Taipei Veterans General Hospital  Taipei, Taiwan"
4382,6011,/author/37089104891,Ching-Sui Hung,,,"Occupational safety and Health office, Taipei City Hospital, Taiwan"
4383,6012,/author/37085346595,Chun-Chuan Chen,https://orcid.org/0000-0002-3224-200X,," National Central University  Taoyuan City, Taiwan"
4384,6014,/author/37276645000,Elisa Bertino,https://orcid.org/0000-0002-4029-7051,," Purdue University  West Lafayette, IN, USA"
4385,6017,/author/37406479500,Jingyang Wang,https://orcid.org/0000-0003-3829-6540,,"Hebei University of Science and Technology, Shijiazhuang, China"
4386,6018,/author/37088343452,Ning Tian,,,"Tianjin University of Technology, Tianjin, China"
4387,6019,/author/37088544325,Min Zhang,,," Hebei University of Science and Technology  Shijiazhuang, China"
4388,6022,/author/37086055996,Wedad Alawad,https://orcid.org/0000-0002-2003-9020,," College of Computer  Qassim University, Buraydah, Saudi Arabia"
4389,6023,/author/37085869151,Awatef Salem Balobaid,,," Jazan University  Jazan, KSA"
4390,6025,/author/37089967966,Jianfeng Deng,,,"China Telecom Research Institute, Shanghai, China"
4391,6026,/author/37089769277,Nishui Cai,,," China Telecom Research Institute  Shanghai, China"
4392,6028,/author/37085456701,Hussein Mohsen,,," Indiana University  Bloomington, IN, United States"
4393,6029,/author/37085474755,Hasan Kurban,,," University of Groningen  Groningen, AG, The Netherlands"
4394,6030,/author/37085464526,Kurt Zimmer,,," University of Groningen  Groningen, AG, The Netherlands"
4395,6031,/author/37395296500,Mark Jenne,,," University of Florence  Florence, Italy"
4396,6032,/author/37390696700,Mehmet Dalkilic,,," Indiana University  Bloomington, IN, United States"
4397,6034,/author/37089287886,Cong Zhong,,," Southwest Forestry University  Kunming, China"
4398,6035,/author/37089352237,Kai Liu,,," Kunming  Yunnan, China"
4399,6036,/author/37088592118,Zhihong Liang,,," Southwest Forestry University  Kunming, Yunnan, China"
4400,6037,/author/37088654034,Yuxiang Huang,,,"School of Big Data and Intelligent Engineering, Southwest Forestry University, Kunming"
4401,6038,/author/37087054600,Fei Xiong,,," Southwest Forestry University  Kunming, China"
4402,6039,/author/37088654612,Zhichang Guo,,," Southwest Forestry University  Kunming, China"
4403,6041,/author/37086201547,K. Vijiyakumar,,,"Department of computing Technology, School of computing SRM institute of Science and Technology, Kattakalathur"
4404,6042,/author/37085557205,V. Govindasamy,,," Puducherry Technological University  Puducherry, India"
4405,6043,/author/37086209702,T. Esther,,,"Information Technology MVIT, Puducherry"
4406,6045,/author/37085684786,Yang Mao Qiang,,," ZunYi  GuiZhou, China"
4407,6046,/author/37085747605,Fan Li Lue,,," ZunYi  GuiZhou, China"
4408,6048,/author/38189958500,Junhua Li,,," Chengdu city  Sichuan Province, China"
4409,6050,/author/37407262500,Hong-Mei Chen,https://orcid.org/0000-0001-9451-9601,," Honolulu  HI, USA"
4410,6051,/author/37267671500,Rick Kazman,https://orcid.org/0000-0003-0392-2783,," University of Hawaii  Manoa Honolulu, HI"
4411,6052,/author/37085433088,Serge Haziyev,,,SoftServe's Advanced Technology Group
4412,6053,/author/37085450797,Olha Hrytsay,,," Inc.  Austin, TX"
4413,6055,/author/37089348765,Shuhua Xie,,,"Science and Technology College Gannan Normal University, Ganzhou, China"
4414,6057,/author/37086087038,Xutian Zhuang,,,"School of Computer Science, South China Normal University"
4415,6058,/author/37402340600,Gansen Zhao,https://orcid.org/0009-0007-1526-5326,," South China Normal University  Guangzhou, Guangdong, China"
4416,6059,/author/37086093468,Xinming Wang,https://orcid.org/0000-0003-0416-9471,,"Lakala Group, Beijing, China"
4417,6060,/author/37086091508,Ruihua Nie,,," South China Normal University Guangzhou,China"
4418,6061,/author/37086089651,Zhirui Liao,,," South China Normal University  Guangzhou, China"
4419,6062,/author/37086091569,Chengchuang Lin,https://orcid.org/0000-0002-3514-2071,,"; Key Lab on Cloud Security and Assessment Technology of Guangzhou, Guangzhou, China; South China Normal University, Guangzhou, China"
4420,6063,/author/37086086327,Zhenyu Li,,," South China Normal University  Guangzhou, China"
4421,6065,/author/37085565996,Ali Azari,,," University of Maryland Baltimore County  Baltimore, USA"
4422,6066,/author/37073032900,Josephine M. Namayanja,,," University of Massachusetts Boston  Boston, USA"
4423,6067,/author/37087304968,Brian Heilig,,,"University of Maryland, Baltimore County"
4424,6069,/author/37563396600,Andriy Luntovskyy,https://orcid.org/0000-0001-7038-6955,," Saxon Study Academy  Dresden, Germany"
4425,6070,/author/37398835400,Larysa Globa,https://orcid.org/0000-0003-3231-3012,,"Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine"
4426,6072,/author/37352599500,Daniel E. O’Leary,https://orcid.org/0000-0002-5240-9516,," Los Angeles  CA, USA"
4427,6074,/author/37088195731,Guowei Shi,,,"Engineering University of CAPF, Xi'an, China"
4428,6075,/author/37088197357,Hongwei Wang,,,"Engineering University of CAPF, Xi'an, China"
4429,6077,/author/37087054046,QiPeng Zhang,,," State Grid Fujian Electric Power Company  Putian, Fujian, China"
4430,6079,/author/37088983482,Jeelani Ahmed,,," Maulana Azad National Urdu University  Hyderabad, India"
4431,6080,/author/37088879565,Muqeem Ahmed,,," Maulana Azad National Urdu University (Central University)  Hyderabad, India"
4432,6082,/author/37085651082,Oleh Veres,,," Lviv Polytechnic National University Bandery str.  12, Lviv, Ukraine"
4433,6083,/author/37704045800,Nataliya Shakhovska,https://orcid.org/0000-0002-6875-8534,,"Lviv Polytechnic National University, Lviv"
4434,6085,/author/37088739923,Guobao Deng,,," COMAC Flight Test Center  Shanghai, China"
